Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2002,2,,62,21.0,Y,"$625,000",Justin Jones (minors),LHP,,,,,,,,,,,,,HS,"Floyd E. Kellam HS (Virginia Beach, VA)",2
2001,2,,46,2.0,Y,"$1,000,000",Andy Sisco (minors),LHP,0.7,7.0,1.0,0.0,0.0,0.0,151.0,3.0,9.0,5.18,1.67,1.0,HS,"Eastlake HS (Sammamish, WA)",2
2000,2,,43,3.0,Y,"$1,425,000",Bobby Hill (minors),SS,0.3,249.0,523.0,6.0,0.262,0.693,,,,,,,,,2
1999,2,,77,26.0,Y,"$490,000",Mike Mallory (minors),OF,,,,,,,,,,,,,HS,"Dinwiddie County HS (Dinwiddie, VA)",2
1998,2,,46,3.0,Y,"$400,000",David Kelton (minors),3B,-0.1,18.0,22.0,0.0,0.136,0.364,,,,,,,HS,"Troup County HS (LaGrange, GA)",2
1998,2,,62,19.0,Y,"$440,000",*Jeff Goldbach (minors),C,,,,,,,,,,,,,HS,"Princeton Community HS (Princeton, IN)",2
1996,2,,52,17.0,Y,,Quincy Carter (minors),OF,,,,,,,,,,,,,HS,"Southwest DeKalb HS (Decatur, GA)",2
1995,2,,34,4.0,Y,,Brian McNichol (minors),LHP,-0.1,4.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,6.75,2.06,0.0,4Yr,"James Madison University (Harrisonburg, VA)",2
1994,2,,49,15.0,Y,,Brian Stephenson (minors),RHP,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",2
1990,2,,63,23.0,Y,,Ryan Hawblitzel (minors),RHP,-0.1,8.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,6.0,1.6,0.0,HS,"John I. Leonard HS (Greenacres, FL)",2
1990,2s,,72,32.0,Y,,*Troy Bradford (minors),RHP,,,,,,,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",2
1989,2,,38,8.0,Y,,Gary Scott (minors),3B,-1.3,67.0,175.0,3.0,0.16,0.49,,,,,,,4Yr,"Villanova University (Villanova, PA)",2
1986,2,,37,9.0,N,,Kraig Washington (minors),SS,,,,,,,,,,,,,HS,"Diamond Bar HS (Diamond Bar, CA)",2
1985,2,,52,24.0,Y,,Greg Smith (minors),SS,-0.7,27.0,52.0,0.0,0.212,0.539,,,,,,,HS,"Glenelg HS (Glenelg, MD)",2
1984,2,,31,3.0,Y,,Greg Maddux (minors),RHP,106.6,737.0,1591.0,5.0,0.171,0.396,744.0,355.0,227.0,3.16,1.14,0.0,HS,"Valley HS (Las Vegas, NV)",2
1983,2,,34,6.0,Y,,Rich Amaral (minors),2B,5.1,727.0,1788.0,11.0,0.276,0.695,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",2
1981,2,,28,2.0,Y,,Darrin Jackson (minors),OF,11.3,960.0,2629.0,80.0,0.257,0.697,1.0,0.0,0.0,9.0,2.5,0.0,HS,"Culver City HS (Culver City, CA)",2
1980,2,,37,11.0,Y,,Dan Cataline (minors),OF,,,,,,,,,,,,,HS,"Archbishop Ryan HS (Philadelphia, PA)",2
