Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2010,5,,147,2.0,Y,"$173,500",Tyler Waldron (minors),RHP,,,,,,,,,,,,,4Yr,"Oregon State University (Corvallis, OR)",5
2009,5,,145,4.0,Y,"$176,000",Nate Baker (minors),LHP,,,,,,,,,,,,,4Yr,"University of Mississippi (Oxford, MS)",5
2008,5,,144,2.0,Y,"$195,000",Justin Wilson (minors),LHP,7.3,291.0,7.0,0.0,0.0,0.0,527.0,33.0,24.0,3.41,1.28,18.0,4Yr,"California State University, Fresno (Fresno, CA)",5
2007,5,,158,4.0,Y,"$147,600",Andrew Walker (minors),C,,,,,,,,,,,,,4Yr,"Texas Christian University (Fort Worth, TX)",5
2006,5,,140,4.0,Y,"$202,500",Pat Bresnehan (minors),RHP,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",5
2005,5,,151,11.0,Y,"$171,000",Jeff Sues (minors),RHP,,,,,,,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",5
2004,5,,142,11.0,Y,"$200,000",Kyle Bloom (minors),LHP,,,,,,,,,,,,,4Yr,"Illinois State University (Normal, IL)",5
2003,5,,135,8.0,Y,"$215,000",Craig Stansberry (minors),3B,0.0,24.0,24.0,0.0,0.333,0.782,,,,,,,4Yr,"Rice University (Houston, TX)",5
2002,5,,133,1.0,Y,,Alex Hart (minors),RHP,,,,,,,,,,,,,4Yr,"University of Florida (Gainesville, FL)",5
2001,5,,144,8.0,Y,,Travis Chapman (minors),1B,,,,,,,,,,,,,JC,"Indian River State College (Fort Pierce, FL)",5
2000,5,,149,19.0,Y,,Jason Sharber (minors),RHP,,,,,,,,,,,,,HS,"Oakland HS (Murfreesboro, TN)",5
1999,5,,152,8.0,Y,,J.R. House (minors),C,-0.3,32.0,60.0,3.0,0.167,0.573,,,,,,,HS,"Seabreeze HS (Daytona Beach, FL)",5
1998,5,,148,15.0,Y,,Raynier Cardona (minors),C,,,,,,,,,,,,,HS,"Patria La Torres Ramirez HS (San Sebastian, Puerto Rico)",5
