Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2008,6,,176,4.0,Y,"$150,000",Rick Zagone (minors),LHP,,,,,,,,,,,,,4Yr,"University of Missouri (Columbia, MO)",6
2007,6,,189,5.0,Y,"$110,000",Joe Mahoney (minors),1B,0.1,11.0,33.0,1.0,0.242,0.606,,,,,,,4Yr,"University of Richmond (Richmond, VA)",6
2006,6,,175,9.0,Y,"$155,000",Jason Berken (minors),RHP,-0.1,12.0,6.0,0.0,0.0,0.0,110.0,10.0,20.0,5.36,1.65,0.0,4Yr,"Clemson University (Clemson, SC)",6
2005,6,,183,13.0,Y,"$135,000",Blake Owen (minors),RHP,,,,,,,,,,,,,4Yr,"Belmont University (Nashville, TN)",6
2004,6,,169,8.0,Y,"$145,000",Bryce Chamberlin (minors),RHP,,,,,,,,,,,,,4Yr,"Washington State University (Pullman, WA)",6
2003,6,,164,7.0,Y,"$150,000",Eric Sultemeier (minors),OF,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",6
2002,6,,166,4.0,Y,,John Maine (minors),RHP,4.0,105.0,166.0,1.0,0.096,0.282,112.0,41.0,36.0,4.45,1.36,0.0,4Yr,"University of North Carolina at Charlotte (Charlotte, NC)",6
2001,6,,173,7.0,Y,,Eli Whiteside (minors),C,-0.7,216.0,514.0,10.0,0.21,0.592,,,,,,,4Yr,"Delta State University (Cleveland, MS)",6
2000,6,,174,14.0,Y,,Brandon Spillers (minors),RHP,,,,,,,,,,,,,HS,"Tattnall Square Academy (Macon, GA)",6
1999,6,,187,13.0,Y,,Erik Bedard (minors),LHP,17.4,35.0,60.0,0.0,0.15,0.344,241.0,71.0,82.0,3.99,1.36,1.0,JC,"Norwalk Community College (Norwalk, CT)",6
1998,6,,189,26.0,Y,,Tim Raines Jr. (minors),OF,0.2,75.0,160.0,0.0,0.213,0.545,,,,,,,HS,"Seminole HS (Sanford, FL)",6
1997,6,,195,21.0,N,,Caleb Balbuena (minors),RHP,,,,,,,,,,,,,JC,"Cuesta College (San Luis Obispo, CA)",6
1996,6,,171,16.0,Y,,Josh McNatt (minors),LHP,,,,,,,,,,,,,JC,"Motlow State Community College (Lynchburg, TN)",6
1995,6,,164,21.0,N,,John Bale (minors),LHP,1.0,14.0,17.0,0.0,0.118,0.235,109.0,3.0,7.0,4.66,1.49,1.0,4Yr,"University of Southern Mississippi (Hattiesburg, MS)",6
1994,6,,167,20.0,Y,,Brandon Huntsman (minors),RHP,,,,,,,,,,,,,HS,"Pleasant Grove HS (Pleasant Grove, UT)",6
1993,6,,175,19.0,Y,,Brian Brewer (minors),LHP,,,,,,,,,,,,,JC,"Sacramento City College (Sacramento, CA)",6
1992,6,,156,4.0,Y,,Rob Chancey (minors),OF,,,,,,,,,,,,,HS,"Stanhope Elmore HS (Millbrook, AL)",6
1991,6,,160,9.0,Y,,Danny Fregoso (minors),RHP,,,,,,,,,,,,,HS,"Catalina Foothills HS (Tucson, AZ)",6
1990,6,,175,21.0,Y,,Brad Tyler (minors),SS,,,,,,,,,,,,,4Yr,"University of Evansville (Evansville, IN)",6
1989,6,,141,1.0,Y,,Bo Davis (minors),OF,,,,,,,,,,,,,HS,"Lee County HS (Sanford, NC)",6
1988,6,,139,4.0,Y,,Tom Martin (minors),LHP,0.2,311.0,12.0,0.0,0.0,0.0,376.0,11.0,9.0,4.92,1.52,3.0,HS,"Bay HS (Panama City, FL)",6
1987,6,,143,7.0,Y,,Sam Amarena (minors),RHP,,,,,,,,,,,,,4Yr,"Tulane University (New Orleans, LA)",6
1986,6,,149,16.0,Y,,Tom Michno (minors),RHP,,,,,,,,,,,,,4Yr,"Columbus State University (Columbus, GA)",6
1985,6,,151,19.0,Y,,Chuck Stanhope (minors),RHP,,,,,,,,,,,,,4Yr,"Troy University (Troy, AL)",6
1984,6,,157,25.0,Y,,D.L. Smith (minors),SS,,,,,,,,,,,,,4Yr,"University of California, Riverside (Riverside, CA)",6
1983,6,,157,25.0,N,,Jim Howard (minors),SS,,,,,,,,,,,,,4Yr,"Siena College (Loudonville, NY)",6
1982,6,,156,24.0,Y,,Edward Mason (minors),RHP,,,,,,,,,,,,,HS,"William R. Boone HS (Orlando, FL)",6
1981,6,,154,25.0,Y,,John Mitcheltree (minors),RHP,,,,,,,,,,,,,4Yr,"Old Dominion University (Norfolk, VA)",6
1980,6,,155,26.0,Y,,Mark Brown (minors),RHP,-0.1,0.0,0.0,0.0,,,15.0,1.0,2.0,5.12,1.47,0.0,4Yr,"University of Massachusetts Amherst (Amherst, MA)",6
1979,6,,149,19.0,Y,,Bobo Gonzalez (minors),LHP,,,,,,,,,,,,,HS,"Tampa Catholic HS (Tampa, FL)",6
1978,6,,152,22.0,Y,,Mike Boddicker (minors),RHP,31.3,5.0,0.0,0.0,,,342.0,134.0,116.0,3.8,1.32,3.0,4Yr,"University of Iowa (Iowa City, IA)",6
1977,6,,149,19.0,Y,,Will George (minors),LHP,,,,,,,,,,,,,HS,"Pennsauken HS (Pennsauken, NJ)",6
1976,6,,140,20.0,Y,,Jim Smith (minors),SS,-0.1,42.0,42.0,0.0,0.238,0.646,,,,,,,4Yr,"California State University, Long Beach (Long Beach, CA)",6
1975,6,,143,23.0,Y,,Darryl Cias (minors),C,0.1,19.0,18.0,0.0,0.333,0.789,,,,,,,HS,"John F. Kennedy HS (Granada Hills, CA)",6
1974,6,,144,24.0,N,,Andy Johnson (minors),SS,,,,,,,,,,,,,4Yr,"University of Georgia (Athens, GA)",6
1973,6,,135,15.0,Y,,Ricky Ryser (minors),RHP,,,,,,,,,,,,,4Yr,"Texas Wesleyan University (Fort Worth, TX)",6
1972,6,,144,24.0,Y,,Rodney Lee (minors),OF,,,,,,,,,,,,,HS,"Highlands HS (North Highlands, CA)",6
1971,6,,146,24.0,Y,,Timothy Hoyles (minors),RHP,,,,,,,,,,,,,HS,"Princeton HS (Cincinnati, OH)",6
1970,6,,147,25.0,N,,Ron Hodges (minors),C,6.1,666.0,1426.0,19.0,0.24,0.663,,,,,,,4Yr,"Appalachian State University (Boone, NC)",6
1969,6,,137,17.0,Y,,Dave Skaggs (minors),C,0.1,205.0,510.0,3.0,0.241,0.611,,,,,,,HS,"North Torrance HS (Torrance, CA)",6
1968,6,,118,10.0,Y,,Richard Wurkits (minors),C,,,,,,,,,,,,,HS,"Herbert Hoover HS (Fresno, CA)",6
1967,6,,119,19.0,Y,,Ronny Stewart (minors),OF,,,,,,,,,,,,,HS,"Balboa HS (San Francisco, CA)",6
1966,6,,116,16.0,Unk,,Steve Rogers (minors),LHP,,,,,,,,,,,,,HS,"Bethlehem Central HS (Delmar, NY)",6
1965,6,,118,18.0,Y,,Bill Dillman (minors),RHP,-0.9,51.0,33.0,0.0,0.152,0.303,50.0,7.0,12.0,4.54,1.25,3.0,4Yr,"Wake Forest University (Winston-Salem, NC)",6
2023,7,,211,17.0,Y,"$215,000",Teddy Sharkey (minors),P,,,,,,,,,,,,,4Yr,"Coastal Carolina University (Conway, SC)",7
2022,7,,197,1.0,Y,"$325,000",Preston Johnson (minors),P,,,,,,,,,,,,,4Yr,"Mississippi State University (Mississippi State, MS)",7
2021,7,,197,5.0,Y,"$325,000",Connor Pavolony (minors),C,,,,,,,,,,,,,4Yr,"University of Tennessee (Knoxville, TN)",7
2019,7,,198,1.0,Y,"$15,000",Johnny Rizer (minors),OF,,,,,,,,,,,,,4Yr,"Texas Christian University (Fort Worth, TX)",7
2018,7,,205,11.0,Y,"$195,000",J.J. Montgomery (minors),RHP,,,,,,,,,,,,,4Yr,"University of Central Florida (Orlando, FL)",7
2017,7,,218,23.0,Y,"$10,000",Ben Breazeale (minors),C,,,,,,,,,,,,,4Yr,"Wake Forest University (Winston-Salem, NC)",7
2016,7,,211,15.0,Y,"$204,700",Preston Palmeiro (minors),1B,,,,,,,,,,,,,4Yr,"North Carolina State University (Raleigh, NC)",7
2015,7,,223,28.0,Y,"$1,000,000",Gray Fenter (minors),RHP,,,,,,,,,,,,,HS,"West Memphis HS (West Memphis, AR)",7
2014,7,,211,16.0,Y,"$175,000",Max Schuh (minors),LHP,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",7
2013,7,,219,23.0,Y,"$218,500",Drew Dosch (minors),3B,,,,,,,,,,,,,4Yr,"Youngstown State University (Youngstown, OH)",7
2012,7,,222,4.0,Y,"$149,300",Matt Price (minors),RHP,,,,,,,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",7
2011,7,,215,4.0,Y,"$125,000",Trent Howard (minors),LHP,,,,,,,,,,,,,4Yr,"Central Michigan University (Mount Pleasant, MI)",7
2010,7,,208,3.0,Y,"$195,000",Matt Bywater (minors),LHP,,,,,,,,,,,,,4Yr,"Pepperdine University (Malibu, CA)",7
2009,7,,206,5.0,Y,"$200,000",Aaron Wirsch (minors),LHP,,,,,,,,,,,,,HS,"El Toro HS (Lake Forest, CA)",7
2008,7,,206,4.0,Y,"$125,000",Caleb Joseph (minors),C,4.6,425.0,1263.0,32.0,0.223,0.621,2.0,0.0,0.0,0.0,0.0,0.0,4Yr,"Lipscomb University (Nashville, TN)",7
2007,7,,219,5.0,Y,"$110,000",Matt Angle (minors),OF,-0.2,31.0,79.0,1.0,0.177,0.559,,,,,,,4Yr,"The Ohio State University (Columbus, OH)",7
2006,7,,205,9.0,Y,"$142,500",Josh Tamba (minors),RHP,,,,,,,,,,,,,JC,"Cypress College (Cypress, CA)",7
2005,7,,213,13.0,Y,"$100,000",Bobby Andrews (minors),OF,,,,,,,,,,,,,4Yr,"California State University, Fullerton (Fullerton, CA)",7
2004,7,,199,8.0,N,,Seth Johnston (minors),2B,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",7
2003,7,,194,7.0,Y,"$110,000",Justin Azze (minors),LHP,,,,,,,,,,,,,4Yr,"University of Hawaii at Manoa (Honolulu, HI)",7
2002,7,,196,4.0,Y,,Paul Henry (minors),RHP,,,,,,,,,,,,,4Yr,"Ball State University (Muncie, IN)",7
2001,7,,203,7.0,Y,,Joe Coppinger (minors),RHP,,,,,,,,,,,,,JC,"Seminole State College (Seminole, OK)",7
2000,7,,204,14.0,Y,,B.J. Littleton (minors),OF,,,,,,,,,,,,,4Yr,"Lamar University (Beaumont, TX)",7
1999,7,,217,13.0,Y,,Dave Farren (minors),RHP,,,,,,,,,,,,,HS,"Texas HS (Texarkana, TX)",7
1998,7,,219,26.0,Y,,Tim Nelson (minors),3B,,,,,,,,,,,,,HS,"Alan Hancock HS (Calgary, AB)",7
1997,7,,225,21.0,Y,,Ricky Casteel (minors),RHP,,,,,,,,,,,,,JC,"Northeast Texas Community College (Mount Pleasant, TX)",7
1996,7,,201,16.0,N,,Brent Schoening (minors),RHP,,,,,,,,,,,,,HS,"Columbus HS (Columbus, GA)",7
1995,7,,192,21.0,N,,Kevin Miller (minors),3B,,,,,,,,,,,,,HS,"Ballard HS (Seattle, WA)",7
1994,7,,195,20.0,Y,,Noel Ramos (minors),1B,,,,,,,,,,,,,HS,"Juan Alejo de Arizmendi HS (Isabela, Puerto Rico)",7
1993,7,,203,19.0,Y,,John Lombardi (minors),RHP,,,,,,,,,,,,,JC,"Central Arizona College (Coolidge, AZ)",7
1992,7,,184,4.0,Y,,Keith Eaddy (minors),OF,,,,,,,,,,,,,4Yr,"William Paterson University (Wayne, NJ)",7
1991,7,,186,9.0,Y,,Jimmy Haynes (minors),RHP,3.0,125.0,213.0,0.0,0.15,0.362,227.0,63.0,89.0,5.37,1.63,1.0,HS,"Troup County HS (LaGrange, GA)",7
1990,7,,202,21.0,Y,,Shane Hale (minors),LHP,,,,,,,,,,,,,4Yr,"University of South Alabama (Mobile, AL)",7
1989,7,,167,1.0,N,,Dan Melendez (minors),1B,,,,,,,,,,,,,HS,"St. Bernard HS (Playa del Rey, CA)",7
1988,7,,165,4.0,Y,,Keith Lee (minors),OF,,,,,,,,,,,,,4Yr,"Rowan University (Glassboro, NJ)",7
1987,7,,169,7.0,Y,,Dan Simonds (minors),C,,,,,,,,,,,,,4Yr,"Davidson College (Davidson, NC)",7
1986,7,,175,16.0,Y,,Bill Kler (minors),OF,,,,,,,,,,,,,HS,"Milwaukie HS (Milwaukie, OR)",7
1985,7,,177,19.0,Y,,Jeff Ballard (minors),LHP,-1.1,53.0,13.0,0.0,0.385,0.846,197.0,41.0,53.0,4.71,1.48,2.0,4Yr,"Stanford University (Palo Alto, CA)",7
1984,7,,183,25.0,Y,,Chris Padget (minors),OF,,,,,,,,,,,,,4Yr,"University of Mississippi (Oxford, MS)",7
1983,7,,183,25.0,N,,Bryan Price (minors),LHP,,,,,,,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",7
1982,7,,182,24.0,N,,Rick Lockwood (minors),3B,,,,,,,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",7
1981,7,,180,25.0,Y,,Mark Butler (minors),LHP,,,,,,,,,,,,,4Yr,"California Lutheran University (Thousand Oaks, CA)",7
1980,7,,181,26.0,Y,,Neal Herrick (minors),RHP,,,,,,,,,,,,,4Yr,"University of Maryland (College Park, MD)",7
1979,7,,175,19.0,Y,,Storm Davis (minors),RHP,17.2,21.0,16.0,0.0,0.063,0.125,442.0,113.0,96.0,4.02,1.39,11.0,HS,"University Christian HS (Jacksonville, FL)",7
1978,7,,178,22.0,Y,,Don Welchel (minors),RHP,-0.7,0.0,0.0,0.0,,,13.0,1.0,2.0,5.81,1.65,0.0,4Yr,"Sam Houston State University (Huntsville, TX)",7
1977,7,,175,19.0,Y,,Freddie Van Bever (minors),2B,,,,,,,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",7
1976,7,,164,20.0,N,,Ronald Adkins (minors),SS,,,,,,,,,,,,,4Yr,"Grambling State University (Grambling, LA)",7
1975,7,,167,23.0,Y,,George Mitchell (minors),SS,,,,,,,,,,,,,HS,"Laudon HS (Chevy Chase, MD)",7
1974,7,,168,24.0,N,,John Sciarra (minors),INF,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",7
1973,7,,159,15.0,Y,,Mike Flanagan (minors),LHP,25.5,4.0,0.0,0.0,,,526.0,167.0,143.0,3.9,1.33,4.0,4Yr,"University of Massachusetts Amherst (Amherst, MA)",7
1972,7,,168,24.0,Y,,Nathaniel Clayton (minors),OF,,,,,,,,,,,,,4Yr,"Atlanta Baptist College (Stockbridge, GA)",7
1971,7,,171,24.0,N,,Hank Small (minors),OF,-0.1,1.0,4.0,0.0,0.0,0.0,,,,,,,HS,"Dykes HS (Atlanta, GA)",7
1970,7,,172,25.0,Y,,Donald Hickey (minors),C,,,,,,,,,,,,,4Yr,"High Point University (High Point, NC)",7
1969,7,,161,17.0,Y,,William O'Connor (minors),2B,,,,,,,,,,,,,HS,"Mount Miguel HS (Spring Valley, CA)",7
1968,7,,142,10.0,Y,,Danny Hart (minors),SS,,,,,,,,,,,,,HS,"Troup County HS (LaGrange, GA)",7
1967,7,,139,19.0,Y,,Wayne Hoots (minors),OF,,,,,,,,,,,,,HS,"Hendersonville HS (Hendersonville, NC)",7
1966,7,,136,16.0,Y,,Ron Norris (minors),RHP,,,,,,,,,,,,,HS,"Hillcrest HS (Springfield, MO)",7
1965,7,,138,18.0,N,,Frank Chambers (minors),RHP,,,,,,,,,,,,,4Yr,"Mississippi State University (Mississippi State, MS)",7
2023,8,,241,17.0,Y,"$100,000",Braxton Bragg (minors),P,,,,,,,,,,,,,4Yr,"Dallas Baptist University (Dallas, TX)",8
2022,8,,227,1.0,Y,"$197,400",Cameron Weston (minors),P,,,,,,,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",8
2021,8,,227,5.0,Y,"$1,000,000",Creed Willems (minors),C,,,,,,,,,,,,,HS,"Aledo HS (Aledo, TX)",8
2019,8,,228,1.0,Y,"$170,000",Griffin McLarty (minors),P,,,,,,,,,,,,,4Yr,"College of Charleston (Charleston, SC)",8
2018,8,,235,11.0,Y,"$150,000",Ryan Conroy (minors),RHP,,,,,,,,,,,,,4Yr,"Elon University (Elon, NC)",8
2017,8,,248,23.0,Y,"$5,000",Jimmy Murphy (minors),RHP,,,,,,,,,,,,,4Yr,"Fordham University (New York, NY)",8
2016,8,,241,15.0,Y,"$150,000",Ryan Moseley (minors),RHP,,,,,,,,,,,,,4Yr,"Texas Tech University (Lubbock, TX)",8
2015,8,,253,28.0,Y,"$175,000",Seamus Curran (minors),1B,,,,,,,,,,,,,HS,"Agawam HS (Agawam, MA)",8
2014,8,,241,16.0,Y,"$10,000",Stevie Wilkerson (minors),2B,-1.3,163.0,447.0,10.0,0.21,0.608,5.0,0.0,0.0,7.11,1.26,1.0,4Yr,"Clemson University (Clemson, SC)",8
2013,8,,249,23.0,Y,"$151,900",Trey Mancini (minors),1B,8.2,831.0,3051.0,129.0,0.263,0.775,,,,,,,4Yr,"University of Notre Dame (South Bend, IN)",8
2012,8,,252,4.0,Y,"$139,500",Torsten Boss (minors),OF,,,,,,,,,,,,,4Yr,"Michigan State University (East Lansing, MI)",8
2011,8,,245,4.0,Y,"$160,000",John Ruettiger (minors),CF,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",8
2010,8,,238,3.0,Y,"$300,000",Wynston Sawyer (minors),C,,,,,,,,,,,,,HS,"Scripps Ranch HS (San Diego, CA)",8
2009,8,,236,5.0,N,,Devin Harris (minors),LF,,,,,,,,,,,,,4Yr,"East Carolina University (Greenville, NC)",8
2008,8,,236,4.0,Y,"$600,000",Bobby Bundy (minors),RHP,,,,,,,,,,,,,HS,"Sperry HS (Sperry, OK)",8
2007,8,,249,5.0,Y,"$87,500",Shane Mathews (minors),RHP,,,,,,,,,,,,,4Yr,"East Carolina University (Greenville, NC)",8
2006,8,,235,9.0,Y,"$25,000",Jedidiah Stephen (minors),SS,,,,,,,,,,,,,4Yr,"The Ohio State University (Columbus, OH)",8
2005,8,,243,13.0,Y,"$75,000",Chorye Spoone (minors),RHP,,,,,,,,,,,,,JC,"Community College of Baltimore County, Catonsville Campus (Catonsville, MD)",8
2004,8,,229,8.0,Y,"$85,000",Dave Haehnel (minors),LHP,,,,,,,,,,,,,4Yr,"University of Illinois at Chicago (Chicago, IL)",8
2003,8,,224,7.0,N,,Nathan Nery (minors),LHP,,,,,,,,,,,,,HS,"Moon Area HS (Moon Township, PA)",8
2002,8,,226,4.0,Y,,Ryan Hubele (minors),C,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",8
2001,8,,233,7.0,Y,,Chris Britton (minors),RHP,1.3,7.0,0.0,0.0,,,78.0,0.0,3.0,3.83,1.29,1.0,HS,"Plantation HS (Plantation, FL)",8
2000,8,,234,14.0,Y,,Jayme Sperring (minors),RHP,,,,,,,,,,,,,4Yr,"Rice University (Houston, TX)",8
1999,8,,247,13.0,Y,,Matt Tate (minors),RHP,,,,,,,,,,,,,HS,"Holmes County HS (Bonifay, FL)",8
1998,8,,249,26.0,Y,,Randy Perez (minors),LHP,,,,,,,,,,,,,HS,"El Capitan HS (Lakeside, CA)",8
1997,8,,255,21.0,Y,,Jay Spurgeon (minors),RHP,0.1,0.0,0.0,0.0,,,7.0,1.0,1.0,6.0,1.71,0.0,4Yr,"University of Hawaii at Manoa (Honolulu, HI)",8
1996,8,,231,16.0,Y,,Chad Paronto (minors),RHP,0.0,119.0,3.0,0.0,0.0,0.0,177.0,6.0,12.0,4.32,1.45,1.0,4Yr,"University of Massachusetts Amherst (Amherst, MA)",8
1995,8,,220,21.0,Y,,Scott Eibey (minors),LHP,,,,,,,,,,,,,4Yr,"University of Northern Iowa (Cedar Falls, IA)",8
1994,8,,223,20.0,N,,Richard Welsh (minors),SS,,,,,,,,,,,,,HS,"Germantown Academy (Fort Washington, PA)",8
1993,8,,231,19.0,Y,,Harry Berrios (minors),OF,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",8
1992,8,,212,4.0,Y,,Cory Brown (minors),RHP,,,,,,,,,,,,,HS,"Gibbs HS (St. Petersburg, FL)",8
1991,8,,212,9.0,Y,,Terry Farrar (minors),LHP,,,,,,,,,,,,,4Yr,"Missouri Baptist University (St. Louis, MO)",8
1990,8,,229,21.0,N,,Mike Daniel (minors),C,,,,,,,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)",8
1989,8,,193,1.0,Y,,Shawn Heiden (minors),RHP,,,,,,,,,,,,,HS,"Hillcrest HS (Midvale, UT)",8
1988,8,,191,4.0,Y,,Mike Deutsch (minors),RHP,,,,,,,,,,,,,4Yr,"Rider University (Lawrenceville, NJ)",8
1987,8,,195,7.0,Y,,Mike Eberle (minors),C,,,,,,,,,,,,,4Yr,"Indiana State University (Terre Haute, IN)",8
1986,8,,201,16.0,Y,,Terry Crowley (minors),SS,,,,,,,,,,,,,HS,"Dulaney HS (Timonium, MD)",8
1985,8,,203,19.0,Y,,Norm Roberts (minors),OF,,,,,,,,,,,,,4Yr,"University of Arkansas (Fayetteville, AR)",8
1984,8,,209,25.0,N,,Rick Morris (minors),OF,,,,,,,,,,,,,JC,"Scottsdale Community College (Scottsdale, AZ)",8
1983,8,,209,25.0,Y,,Mike Lopez (minors),OF,,,,,,,,,,,,,4Yr,"Eckerd College (St. Petersburg, FL)",8
1982,8,,208,24.0,Y,,Roger Wilson (minors),RHP,,,,,,,,,,,,,HS,"Long Beach Polytechnic HS (Long Beach, CA)",8
1981,8,,206,25.0,Y,,Johnny Tutt (minors),OF,,,,,,,,,,,,,4Yr,"Auburn University (Auburn, AL)",8
1980,8,,207,26.0,Y,,William Butler (minors),SS,,,,,,,,,,,,,JC,"Cleveland State Community College (Cleveland, TN)",8
1979,8,,201,19.0,Y,,Robert Palmer (minors),C,,,,,,,,,,,,,4Yr,"Chapman University (Orange, CA)",8
1978,8,,204,22.0,N,,Scott Collins (minors),SS,,,,,,,,,,,,,HS,"Plymouth-Canton HS (Canton, OH)",8
1977,8,,201,19.0,Y,,John Denman (minors),OF,,,,,,,,,,,,,4Yr,"American University (Washington, DC)",8
1976,8,,188,20.0,Y,,Kevin Kennedy (minors),C,,,,,,,,,,,,,4Yr,"San Diego State University (San Diego, CA)",8
1975,8,,191,23.0,N,,Robert Theoudele (minors),RHP,,,,,,,,,,,,,HS,"John F. Kennedy HS (Richmond, CA)",8
1974,8,,192,24.0,Y,,Joseph Villa (minors),C,,,,,,,,,,,,,HS,"Cantwell HS (Monotebello, CA)",8
1973,8,,183,15.0,N,,Edwin Bowman (minors),3B,,,,,,,,,,,,,4Yr,"University of Southern California (Los Angeles, CA)",8
1972,8,,192,24.0,Unk,,Joseph Miller (minors),OF,,,,,,,,,,,,,HS,"Brandywine HS (Wilmington, DE)",8
1971,8,,196,24.0,N,,Anthony Davis (minors),OF,,,,,,,,,,,,,HS,"San Fernando HS (San Fernando, CA)",8
1970,8,,197,25.0,Y,,Anthony Leopoldi (minors),INF,,,,,,,,,,,,,HS,"Bloomfield HS (Bloomfield, NJ)",8
1969,8,,185,17.0,Y,,Gregory Simendinger (minors),RHP,,,,,,,,,,,,,4Yr,"Widener University (Chester, PA)",8
1968,8,,166,10.0,N,,Gerald Tassa (minors),LHP,,,,,,,,,,,,,HS,"Washington-Liberty HS (Arlington, VA)",8
1967,8,,159,19.0,N,,Lou Lanehardt (minors),LHP,,,,,,,,,,,,,HS,"Patapsco HS (Baltimore, MD)",8
1966,8,,156,16.0,Y,,Louis Coccia (minors),C,,,,,,,,,,,,,4Yr,"University of Toledo (Toledo, OH)",8
1965,8,,153,,Y,,Don Roth (minors),OF,,,,,,,,,,,,,4Yr,"Spring Arbor University (Spring Arbor, MI)",8
2023,9,,271,17.0,Y,"$40,000",Zach Fruit (minors),P,,,,,,,,,,,,,4Yr,"Troy University (Troy, AL)",9
2022,9,,257,1.0,Y,"$125,000",Adam Crampton (minors),SS,,,,,,,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",9
2021,9,,257,5.0,Y,"$159,700",Ryan Higgins (minors),3B,,,,,,,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)",9
2019,9,,258,1.0,Y,"$125,000",Connor Gillispie (minors),P,,,,,,,,,,,,,4Yr,"Virginia Commonwealth University (Richmond, VA)",9
2018,9,,265,11.0,Y,"$6,000",Kevin Magee (minors),LHP,,,,,,,,,,,,,4Yr,"St. John's University (Queens, NY)",9
2017,9,,278,23.0,Y,"$5,000",T.J. Nichting (minors),OF,,,,,,,,,,,,,4Yr,"University of North Carolina at Charlotte (Charlotte, NC)",9
2016,9,,271,15.0,Y,"$10,000",Lucas Humpal (minors),RHP,,,,,,,,,,,,,4Yr,"Texas State University (San Marcos, TX)",9
2015,9,,283,28.0,Y,"$175,000",Jaylen Ferguson (minors),CF,,,,,,,,,,,,,HS,"Arlington HS (Arlington, TX)",9
2014,9,,271,16.0,Y,"$10,000",Austin Anderson (minors),3B,,,,,,,,,,,,,4Yr,"University of Mississippi (Oxford, MS)",9
2013,9,,279,23.0,Y,"$100,000",Mitch Horacek (minors),LHP,,,,,,,,,,,,,4Yr,"Dartmouth College (Hanover, NH)",9
2012,9,,282,4.0,Y,"$125,000",Brady Wager (minors),RHP,,,,,,,,,,,,,4Yr,"Grand Canyon University (Phoenix, AZ)",9
2011,9,,275,4.0,Y,"$97,500",Devin Jones (minors),RHP,,,,,,,,,,,,,4Yr,"Mississippi State University (Mississippi State, MS)",9
2010,9,,268,3.0,Y,"$625,000",Parker Bridwell (minors),RHP,1.2,1.0,0.0,0.0,,,28.0,11.0,3.0,4.6,1.27,0.0,HS,"Hereford HS (Hereford, TX)",9
2009,9,,266,5.0,Y,"$417,600",Ryan Berry (minors),RHP,,,,,,,,,,,,,4Yr,"Rice University (Houston, TX)",9
2008,9,,266,4.0,Y,"$100,000",Nick Haughian (minors),LHP,,,,,,,,,,,,,4Yr,"University of Washington (Seattle, WA)",9
2007,9,,279,5.0,Y,"$65,000",Malcolm Crowley (minors),SS,,,,,,,,,,,,,JC,"Galveston College (Galveston, TX)",9
2006,9,,265,9.0,Y,"$23,500",Brett Bordes (minors),LHP,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",9
2005,9,,273,13.0,Y,"$25,000",Paco Figueroa (minors),2B,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",9
2004,9,,259,8.0,Y,"$75,000",Joey Howell (minors),OF,,,,,,,,,,,,,HS,"Santaluces Community HS (Lantana, FL)",9
2003,9,,254,7.0,Y,"$70,000",Jarod Rine (minors),OF,,,,,,,,,,,,,4Yr,"West Virginia University (Morgantown, WV)",9
2002,9,,256,4.0,Y,,Trevor Caughey (minors),LHP,,,,,,,,,,,,,JC,"Cuesta College (San Luis Obispo, CA)",9
2001,9,,263,7.0,Y,,Dustin Yount (minors),1B,,,,,,,,,,,,,HS,"Chaparral HS (Scottsdale, AZ)",9
2000,9,,264,14.0,Y,,Mike Russell (minors),C,,,,,,,,,,,,,HS,"Bothell HS (Bothell, WA)",9
1999,9,,277,13.0,Y,,Pete Shier (minors),SS,,,,,,,,,,,,,HS,"Hilliard Davidson HS (Hilliard, OH)",9
1998,9,,279,26.0,Y,,Francisco Monzon (minors),C,,,,,,,,,,,,,HS,"Lorenzo Vizcarrondo HS (Bayamon, Puerto Rico)",9
1997,9,,285,21.0,N,,Logan Cuelar (minors),RHP,,,,,,,,,,,,,JC,"Wharton County Junior College (Wharton, TX)",9
1996,9,,261,16.0,Y,,Luis Ramirez (minors),1B,,,,,,,,,,,,,HS,"Carmen Bozello Huyke HS (Arroyo, Puerto Rico)",9
