Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2001,7,,200,4.0,Y,,Vinnie DeChristofaro (minors),LHP,,,,,,,,,,,,,HS,"Richmond Hill HS (Richmond Hill, GA)",7
2000,7,,205,15.0,Y,,Tony Cancio (minors),1B,,,,,,,,,,,,,HS,"H. B. Plant HS (Tampa, FL)",7
1999,7,,216,12.0,N,,Dave Gil (minors),RHP,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",7
1998,7,,194,1.0,Y,,Jarrod Lawson (minors),RHP,,,,,,,,,,,,,HS,"Potosi HS (Potosi, MO)",7
1997,7,,206,2.0,Y,,Derek Adair (minors),RHP,,,,,,,,,,,,,4Yr,"St. John's University (Queens, NY)",7
1996,7,,196,11.0,Y,,B.J. Schlicher (minors),C,,,,,,,,,,,,,HS,"North Montgomery HS (Crawfordsville, IN)",7
1995,7,,185,14.0,N,,Chris Bauer (minors),RHP,,,,,,,,,,,,,4Yr,"Wichita State University (Wichita, KS)",7
1994,7,,198,23.0,Y,,Matt Beech (minors),LHP,-1.0,49.0,77.0,0.0,0.143,0.299,53.0,8.0,22.0,5.37,1.54,0.0,4Yr,"University of Houston (Houston, TX)",7
1993,7,,188,4.0,N,,Scott Sladovnik (minors),OF,,,,,,,,,,,,,HS,"Westside HS (Omaha, NE)",7
1992,7,,193,13.0,Y,,Steve Solomon (minors),OF,,,,,,,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",7
1991,7,,187,10.0,Y,,Dave Tokheim (minors),OF,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",7
1990,7,,185,4.0,Y,,Joel Adamson (minors),LHP,0.2,18.0,10.0,0.0,0.3,0.7,44.0,5.0,6.0,4.89,1.43,0.0,JC,"Cerritos College (Norwalk, CA)",7
1989,7,,170,4.0,Y,,Corey Thomas (minors),OF,,,,,,,,,,,,,HS,"Don Antonio Lugo HS (Chino, CA)",7
1988,7,,172,11.0,Y,,Mike Owens (minors),LHP,,,,,,,,,,,,,4Yr,"University of Massachusetts Amherst (Amherst, MA)",7
1987,7,,182,20.0,Y,,Donnie Elliott (minors),RHP,1.1,31.0,1.0,0.0,0.0,0.0,31.0,0.0,1.0,3.09,1.57,0.0,HS,"Deer Park HS (Deer Park, TX)",7
1986,7,,166,7.0,Y,,Chris Bennett (minors),RHP,,,,,,,,,,,,,4Yr,"California State University, Sacramento (Sacramento, CA)",7
1985,7,,174,16.0,Y,,Jeff Kaye (minors),C,,,,,,,,,,,,,4Yr,"University of Oklahoma (Norman, OK)",7
1984,7,,179,21.0,Y,,Billy Jester (minors),LHP,,,,,,,,,,,,,JC,"Seminole State College of Florida (Sanford, FL)",7
1983,7,,180,22.0,Y,,Prince Cousinard (minors),OF,,,,,,,,,,,,,4Yr,"Texas Southern University (Houston, TX)",7
1982,7,,171,13.0,Y,,Howard Nichols (minors),1B,,,,,,,,,,,,,HS,"Skyline HS (Oakland, CA)",7
1981,7,,175,20.0,Y,,Jim Olander (minors),OF,-0.1,12.0,9.0,0.0,0.0,0.182,,,,,,,HS,"Sahuaro HS (Tucson, AZ)",7
1980,7,,168,13.0,N,,Bob Hinson (minors),RHP,,,,,,,,,,,,,HS,"La Marque HS (La Marque, TX)",7
1979,7,,176,20.0,Y,,Kenneth Ellenberg (minors),3B,,,,,,,,,,,,,HS,"Carl Albert HS (Midwest City, OK)",7
1978,7,,179,23.0,Y,,Paul Kiess (minors),1B,,,,,,,,,,,,,HS,"Granada Hills HS (Granada Hills, CA)",7
1977,7,,178,22.0,Y,,Robert Volkerding (minors),OF,,,,,,,,,,,,,HS,"Central HS (Cape Girardeau, MO)",7
1976,7,,161,17.0,Y,,Wallace Nunn (minors),RHP,,,,,,,,,,,,,HS,"Holland Hall HS (Tulsa, OK)",7
1975,7,,156,12.0,Y,,Keith Moreland (minors),3B,3.5,1306.0,4581.0,121.0,0.279,0.746,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",7
1974,7,,147,3.0,N,,Dave Tyler (minors),3B,,,,,,,,,,,,,HS,"Lane HS (Charlottesville, VA)",7
1973,7,,146,2.0,N,,Stephen Kesses (minors),OF,,,,,,,,,,,,,HS,"North Haven HS (North Haven, CT)",7
1972,7,,147,3.0,Y,,Quency Hill (minors),LHP,,,,,,,,,,,,,HS,"Bryan Adams HS (Dallas, TX)",7
1971,7,,154,7.0,Y,,Larry Dombkowski (minors),OF,,,,,,,,,,,,,HS,"Elston HS (Michigan City, IN)",7
1970,7,,153,6.0,Y,,Danny Field (minors),C,,,,,,,,,,,,,HS,"St. Joseph HS (West Chester, PA)",7
1969,7,,150,6.0,Y,,Craig Scramuzzo (minors),RHP,,,,,,,,,,,,,HS,"St. Phillip HS (Chicago, IL)",7
1968,7,,143,11.0,Y,,Brian Hansen (minors),C,,,,,,,,,,,,,4Yr,"University at Buffalo, State University of New York (Buffalo, NY)",7
1967,7,,134,14.0,Y,,Bruce Hotchkiss (minors),OF,,,,,,,,,,,,,JC,"Ellsworth College (Iowa Falls, IA)",7
1966,7,,129,9.0,N,,William Camp (minors),RHP,,,,,,,,,,,,,HS,"Hale HS (Tulsa, OK)",7
1965,7,,125,5.0,N,,Steve Sharp (minors),RHP,,,,,,,,,,,,,HS,"Washington HS (Kansas City, KS)",7
2023,8,,253,29.0,Y,"$152,500",Bryson Ware (minors),3B,,,,,,,,,,,,,4Yr,"Auburn University (Auburn, AL)",8
2022,8,,242,16.0,Y,"$72,500",Alex Rao (minors),P,,,,,,,,,,,,,4Yr,"University of Notre Dame (South Bend, IN)",8
2021,8,,235,13.0,Y,"$147,500",Jason Ruffcorn (minors),P,,,,,,,,,,,,,4Yr,"University of Oklahoma (Norman, OK)",8
2019,8,,240,13.0,Y,"$100,000",Nate Fassnacht (minors),SS,,,,,,,,,,,,,4Yr,"George Washington University (Washington, DC)",8
2018,8,,227,3.0,Y,"$10,000",Seth Lancaster (minors),SS,,,,,,,,,,,,,4Yr,"Coastal Carolina University (Conway, SC)",8
2017,8,,233,8.0,Y,"$50,000",Jhordany Mezquita (minors),LHP,,,,,,,,,,,,,,,8
2016,8,,227,1.0,Y,"$175,000",Grant Dyer (minors),RHP,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",8
2015,8,,234,9.0,Y,"$350,000",Greg Pickett (minors),OF,,,,,,,,,,,,,HS,"Legend HS (Parker, CO)",8
2014,8,,232,7.0,Y,"$200,000",Sam McWilliams (minors),RHP,,,,,,,,,,,,,HS,"Beech HS (Hendersonville, TN)",8
2013,8,,241,15.0,Y,"$15,000",Justin Parr (minors),OF,,,,,,,,,,,,,4Yr,"University of Illinois at Urbana-Champaign (Champaign, IL)",8
2012,8,,278,30.0,Y,"$15,000",Josh Ludy (minors),C,,,,,,,,,,,,,4Yr,"Baylor University (Waco, TX)",8
2011,8,,271,30.0,Y,"$125,000",Austin Wright (minors),LHP,,,,,,,,,,,,,4Yr,"University of Mississippi (Oxford, MS)",8
2010,8,,261,26.0,Y,"$125,000",Stephen Malcolm (minors),RHP,,,,,,,,,,,,,JC,"San Joaquin Delta College (Stockton, CA)",8
2009,8,,257,26.0,Y,"$200,000",Jon Singleton (minors),1B,-1.4,150.0,448.0,16.0,0.17,0.603,,,,,,,HS,"Millikan HS (Long Beach, CA)",8
2008,8,,256,24.0,Y,"$110,000",Julio Rodriguez (minors),RHP,,,,,,,,,,,,,HS,"Puerto Rico Baseball Academy (Gurabo, Puerto Rico)",8
2007,8,,263,19.0,Y,"$20,000",Chance Chapman (minors),RHP,,,,,,,,,,,,,4Yr,"Oral Roberts University (Tulsa, OK)",8
2006,8,,247,21.0,Y,"$92,500",T.J. Warren (minors),OF,,,,,,,,,,,,,HS,"Jesse M. Bethel HS (Vallejo, CA)",8
2005,8,,247,17.0,Y,"$95,000",Jeremy Slayden (minors),OF,,,,,,,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",8
2004,8,,242,21.0,Y,"$90,000",Sam Orr (minors),SS,,,,,,,,,,,,,4Yr,"Biola University (La Mirada, CA)",8
2003,8,,235,18.0,Y,"$90,000",Matt Linder (minors),RHP,,,,,,,,,,,,,HS,"Sir Winston Churchill CVI (Thunder Bay, ON)",8
2002,8,,239,17.0,N,,Steve Doetsch (minors),OF,,,,,,,,,,,,,HS,"Dunedin HS (Dunedin, FL)",8
2001,8,,230,4.0,Y,,Taft Cable (minors),RHP,,,,,,,,,,,,,4Yr,"University of North Carolina at Greensboro (Greensboro, NC)",8
