Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2008,2,,47,1,Y,"$1,500,000",Kyle Lobstein (minors),LHP,0.0,16.0,2.0,0.0,0.0,0.0,37.0,6.0,10.0,5.22,1.48,0.0,HS,"Coconino HS (Flagstaff, AZ)",2
2007,2,,65,1,Y,"$513,000",Will Kline (minors),RHP,,,,,,,,,,,,,4Yr,"University of Mississippi (Oxford, MS)",2
2006,2,,47,3,Y,"$725,000",Josh Butler (minors),RHP,-0.1,3.0,0.0,0.0,,,3.0,0.0,0.0,9.0,3.25,0.0,4Yr,"University of San Diego (San Diego, CA)",2
2005,2,,56,8,Y,"$630,000",Chris Mason (minors),RHP,,,,,,,,,,,,,4Yr,"University of North Carolina at Greensboro (Greensboro, NC)",2
2004,2,,45,4,Y,"$795,000",Reid Brignac (minors),SS,-1.2,369.0,886.0,12.0,0.219,0.573,,,,,,,HS,"St. Amant HS (St. Amant, LA)",2
2003,2,,38,1,Y,"$900,000",James Houser (minors),LHP,-0.2,0.0,0.0,0.0,,,1.0,0.0,0.0,20.25,3.0,0.0,HS,"Sarasota HS (Sarasota, FL)",2
2002,2,,43,2,Y,"$892,500",Jason Pridie (minors),OF,0.2,133.0,245.0,5.0,0.216,0.641,,,,,,,HS,"Prescott HS (Prescott, AZ)",2
2001,2,,47,3,Y,"$850,000",Jon Switzer (minors),LHP,-0.5,5.0,0.0,0.0,,,72.0,2.0,4.0,6.2,1.79,0.0,4Yr,"Arizona State University (Tempe, AZ)",2
1999,2,,52,1,Y,"$1,245,000",Carl Crawford (minors),OF,39.1,1716.0,6655.0,136.0,0.29,0.765,,,,,,,HS,"Jefferson Davis HS (Houston, TX)",2
1997,2,,82,30,Y,,Kenny Kelly (minors),OF,-0.1,26.0,14.0,0.0,0.286,0.69,,,,,,,HS,"Tampa Catholic HS (Tampa, FL)",2
1996,2,,64,29,Y,,Doug Johnson (minors),1B,,,,,,,,,,,,,HS,"F. W. Buchholz HS (Gainesville, FL)",2
2023,3,,88,18,Y,"$781,300",Tre' Morgan (minors),1B,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",3
2022,3,,104,24,Y,"$586,200",Trevor Martin (minors),P,,,,,,,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)",3
2021,3,,100,29,Y,"$1,097,500",Ryan Spikes (minors),SS,,,,,,,,,,,,,HS,"Parkview HS (Lilburn, GA)",3
2020,3,,96,24,Y,"$585,000",Hunter Barnhart (minors),P,,,,,,,,,,,,,HS,"St. Joseph HS (Santa Maria, CA)",3
2019,3,,99,21,Y,"$472,500",Shane Sasaki (minors),CF,,,,,,,,,,,,,HS,"Iolani HS (Honolulu, HI)",3
2018,3,,92,14,Y,"$572,500",Ford Proctor (minors),SS,-0.2,7.0,18.0,1.0,0.111,0.46,,,,,,,4Yr,"Rice University (Houston, TX)",3
2017,3,,79,4,Y,"$612,500",Taylor Walls (minors),SS,6.0,295.0,862.0,17.0,0.189,0.593,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",3
2016,3,,90,13,Y,"$597,500",Austin Franklin (minors),RHP,,,,,,,,,,,,,HS,"Paxton HS (Paxton, FL)",3
2015,3,,87,12,Y,"$697,500",Brandon Lowe (minors),2B,13.7,504.0,1765.0,105.0,0.245,0.818,,,,,,,4Yr,"University of Maryland (College Park, MD)",3
