Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2008,5,,149,7.0,Y,"$175,000",Clayton Shunick (minors),RHP,,,,,,,,,,,,,4Yr,"North Carolina State University (Raleigh, NC)",5
2007,5,,169,15.0,Y,"$135,000",Andrew Bowman (minors),LHP,,,,,,,,,,,,,4Yr,"University of Nebraska-Lincoln (Lincoln, NE)",5
2006,5,,144,8.0,Y,"$200,000",Josh Ravin (minors),RHP,-0.3,34.0,1.0,0.0,0.0,0.0,35.0,2.0,3.0,5.12,1.24,1.0,HS,"Chatsworth Charter HS (Chatsworth, CA)",5
2005,5,,152,12.0,Y,"$170,000",James Avery (minors),RHP,,,,,,,,,,,,,4Yr,"Niagara University (Lewiston, NY)",5
2004,5,,138,7.0,Y,"$210,000",Paul Janish (minors),SS,-0.1,473.0,1172.0,7.0,0.213,0.564,2.0,0.0,0.0,49.5,5.5,0.0,4Yr,"Rice University (Houston, TX)",5
2003,5,,141,14.0,N,,Marc Cornell (minors),RHP,,,,,,,,,,,,,4Yr,"Ohio University (Athens, OH)",5
2002,5,,135,3.0,Y,,Kevin Howard (minors),3B,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",5
2001,5,,156,20.0,Y,,Daylan Childress (minors),RHP,,,,,,,,,,,,,JC,"McLennan Community College (Waco, TX)",5
2000,5,,153,23.0,N,,Roydell Williams (minors),OF,,,,,,,,,,,,,HS,"East St. John HS (Reserve, LA)",5
1999,5,,158,14.0,N,,Mike Esposito (minors),RHP,-0.1,3.0,5.0,0.0,0.2,0.4,3.0,0.0,2.0,6.75,2.05,0.0,HS,"Cimarron-Memorial HS (Las Vegas, NV)",5
1998,5,,140,7.0,Y,,Jayson Larman (minors),RHP,,,,,,,,,,,,,HS,"Wayne HS (Wayne, OK)",5
1997,5,,158,14.0,Y,,Dewayne Wise (minors),OF,0.5,575.0,1109.0,31.0,0.228,0.645,2.0,0.0,0.0,0.0,1.2,0.0,HS,"Chapin HS (Chapin, SC)",5
1996,5,,150,25.0,Y,,Nick Presto (minors),SS,,,,,,,,,,,,,4Yr,"Florida Atlantic University (Boca Raton, FL)",5
1995,5,,139,24.0,Y,,Jason LaRue (minors),C,8.9,922.0,2719.0,96.0,0.231,0.712,,,,,,,4Yr,"Dallas Baptist University (Dallas, TX)",5
1994,5,,128,9.0,Y,,Clay Caruthers (minors),RHP,,,,,,,,,,,,,4Yr,"Texas Christian University (Fort Worth, TX)",5
1993,5,,148,20.0,Y,,Paul Bako (minors),C,-1.3,789.0,2202.0,24.0,0.231,0.623,,,,,,,4Yr,"University of Louisiana at Lafayette (Lafayette, LA)",5
1992,5,,129,5.0,Y,,Jason Angel (minors),RHP,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",5
1991,5,,145,20.0,Y,,Mike Harrison (minors),C,,,,,,,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",5
1990,5,,135,8.0,Y,,Kevin Aubin (minors),C,,,,,,,,,,,,,HS,"Drury HS (Stamford, VT)",5
1989,5,,134,21.0,Y,,Darron Cox (minors),C,0.0,15.0,25.0,1.0,0.24,0.696,,,,,,,4Yr,"University of Oklahoma (Norman, OK)",5
1988,5,,124,15.0,Y,,K.C. Gillum (minors),3B,,,,,,,,,,,,,HS,"Westerville North HS (Westerville, OH)",5
1987,5,,128,18.0,Y,,Shane Letterio (minors),SS,,,,,,,,,,,,,HS,"Lake Mary HS (Lake Mary, FL)",5
1986,5,,124,17.0,Y,,Joe Lazor (minors),LHP,,,,,,,,,,,,,4Yr,"Mount Vernon Nazarene University (Mount Vernon, OH)",5
1985,5,,110,4.0,N,,Bill St. Peter (minors),3B,,,,,,,,,,,,,HS,"Western HS (Auburn, MI)",5
1984,5,,111,5.0,Y,,Brooks Shumake (minors),3B,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",5
1983,5,,108,2.0,Y,,Lenny Harris (minors),3B,1.7,1903.0,3924.0,37.0,0.269,0.667,1.0,0.0,0.0,0.0,0.0,0.0,HS,"Miami Jackson HS (Miami, FL)",5
1982,5,,129,23.0,Y,,Jim Posillico (minors),OF,,,,,,,,,,,,,HS,"W. Tresper Clarke HS (Westbury, NY)",5
1981,5,,119,16.0,Y,,Steve Padia (minors),C,,,,,,,,,,,,,HS,"Wharton HS (Wharton, TX)",5
1980,5,,122,19.0,Y,,Steve Leppert (minors),C,,,,,,,,,,,,,4Yr,"Jacksonville State University (Jacksonville, AL)",5
1979,5,,126,22.0,Y,,Jeff Russell (minors),RHP,14.8,47.0,79.0,1.0,0.139,0.403,589.0,56.0,73.0,3.75,1.35,186.0,HS,"Wyoming HS (Wyoming, OH)",5
1978,5,,121,17.0,Y,,Jeff Lahti (minors),RHP,2.7,205.0,38.0,0.0,0.053,0.105,205.0,17.0,11.0,3.12,1.27,20.0,4Yr,"Portland State University (Portland, OR)",5
1977,5,,128,24.0,Y,,Jack Hudson (minors),C,,,,,,,,,,,,,4Yr,"Chapman University (Orange, CA)",5
1976,5,,119,23.0,Y,,Mark Breitenbach (minors),RHP,,,,,,,,,,,,,HS,"Shaler Area HS (Pittsburgh, PA)",5
1975,5,,118,22.0,Y,,Mark Miller (minors),C,,,,,,,,,,,,,HS,"El Capitan HS (Lakeside, CA)",5
1974,5,,119,23.0,Y,,Steve Henderson (minors),SS,11.5,1085.0,3484.0,68.0,0.28,0.765,,,,,,,4Yr,"Prairie View A&M University (Prairie View, TX)",5
1973,5,,118,22.0,Y,,Marlon Styles (minors),C,,,,,,,,,,,,,HS,"Aiken HS (Cincinnati, OH)",5
1972,5,,103,7.0,N,,Bernard Hittner (minors),RHP,,,,,,,,,,,,,HS,"Bishop Amat Memorial HS (La Puente, CA)",5
1971,5,,122,25.0,Y,,Don Werner (minors),C,-2.3,118.0,279.0,2.0,0.176,0.48,,,,,,,HS,"Appleton East HS (Appleton, WI)",5
1970,5,,113,16.0,N,,Huey Rice (minors),RHP,,,,,,,,,,,,,HS,"Leon HS (Tallahassee, FL)",5
1969,5,,110,14.0,Y,,Clarence Cooper (minors),LHP,,,,,,,,,,,,,HS,"Frederick HS (Frederick, MD)",5
1968,5,,97,13.0,Y,,Edward Upstone (minors),RHP,,,,,,,,,,,,,HS,"Walther Lutheran HS (Melrose Park, IL)",5
1967,5,,88,8.0,N,,Robert Watts (minors),OF,,,,,,,,,,,,,HS,"Bristol Eastern HS (Bristol, CT)",5
