Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2018,2,,45,2.0,Y,"$1,500,000",Sean Hjelle (minors),RHP,-1.0,0.0,0.0,0.0,,,23.0,3.0,3.0,6.17,1.7,0.0,4Yr,"University of Kentucky (Lexington, KY)",2
2017,2,,58,22.0,Y,"$950,000",Jacob Gonzalez (minors),3B,,,,,,,,,,,,,HS,"Chaparral HS (Scottsdale, AZ)",2
2016,2,,59,18.0,Y,"$1,350,000",Bryan Reynolds (minors),OF,15.9,638.0,2351.0,98.0,0.277,0.83,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",2
2015,2,,61,19.0,Y,"$1,010,100",Andrew Su�rez (minors),LHP,0.0,46.0,50.0,0.0,0.06,0.156,69.0,7.0,15.0,4.96,1.41,0.0,4Yr,"University of Miami (Coral Gables, FL)",2
2014,2,,52,11.0,Y,"$1,100,000",Aramis Garcia (minors),C,-1.4,116.0,301.0,10.0,0.216,0.585,,,,,,,4Yr,"Florida International University (Miami, FL)",2
2013,2,,64,25.0,Y,"$880,000",Ryder Jones (minors),3B,-1.3,58.0,158.0,4.0,0.184,0.567,,,,,,,HS,"Watauga HS (Boone, NC)",2
2012,2,,84,24.0,Y,"$612,500",Martin Agosta (minors),RHP,,,,,,,,,,,,,4Yr,"Saint Mary's College of California (Moraga, CA)",2
2011,2,,86,26.0,Y,"$1,100,000",Andrew Susac (minors),C,0.4,114.0,278.0,7.0,0.219,0.657,,,,,,,4Yr,"Oregon State University (Corvallis, OR)",2
2010,2,,74,24.0,Y,"$700,000",Jarrett Parker (minors),CF,1.1,140.0,354.0,15.0,0.249,0.771,,,,,,,4Yr,"University of Virginia (Charlottesville, VA)",2
2009,2,,55,6.0,Y,"$712,500",Tommy Joseph (minors),C,-0.6,249.0,810.0,43.0,0.247,0.757,,,,,,,HS,"Horizon HS (Scottsdale, AZ)",2
2004,2,,70,29.0,Y,"$537,500",Eddy Martinez-Esteve (minors),OF,,,,,,,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",2
2003,2,,55,18.0,Y,"$620,000",Todd Jennings (minors),C,,,,,,,,,,,,,4Yr,"California State University, San Bernardino (San Bernardino, CA)",2
2003,2,,63,26.0,Y,"$572,000",Nate Schierholtz (minors),3B,4.6,799.0,2090.0,52.0,0.253,0.707,,,,,,,JC,"Chabot College (Hayward, CA)",2
2002,2,,66,25.0,Y,"$595,000",Fred Lewis (minors),OF,4.1,535.0,1562.0,27.0,0.266,0.747,,,,,,,4Yr,"Southern University and A&M College (Baton Rouge, LA)",2
2001,2,,74,30.0,Y,"$520,000",Jesse Foppert (minors),RHP,-0.5,22.0,37.0,0.0,0.081,0.268,27.0,8.0,9.0,5.0,1.61,0.0,4Yr,"University of San Francisco (San Francisco, CA)",2
2000,2,,61,21.0,Y,"$655,000",Lance Niekro (minors),3B,0.4,195.0,499.0,17.0,0.247,0.709,,,,,,,4Yr,"Florida Southern College (Lakeland, FL)",2
1999,2,,62,11.0,Y,"$565,000",*J.T. Thomas (minors),LHP,,,,,,,,,,,,,HS,"Righetti HS (Santa Maria, CA)",2
1999,2,,75,24.0,Y,"$450,000",Jack Taschner (minors),LHP,-0.7,211.0,2.0,0.0,0.0,0.333,222.0,10.0,5.0,5.14,1.65,0.0,4Yr,"University of Wisconsin-Oshkosh (Oshkosh, WI)",2
1998,2,,68,25.0,Y,"$390,000",Sammy Serrano (minors),C,,,,,,,,,,,,,4Yr,"Stetson University (DeLand, FL)",2
1998,2,,72,29.0,Y,"$325,000",*Chris Magruder (minors),OF,-0.4,270.0,540.0,11.0,0.22,0.629,,,,,,,4Yr,"University of Washington (Seattle, WA)",2
1997,2,,56,4.0,Y,,Scott Linebrink (minors),RHP,9.3,441.0,18.0,0.0,0.222,0.5,607.0,42.0,31.0,3.51,1.31,8.0,4Yr,"Texas State University (San Marcos, TX)",2
1996,2,,42,7.0,Y,,Mike Caruso (minors),SS,0.8,281.0,1072.0,7.0,0.274,0.641,,,,,,,HS,"Marjory Stoneman Douglas HS (Parkland, FL)",2
1995,2,,46,16.0,Y,,Jason Brester (minors),LHP,,,,,,,,,,,,,HS,"Burlington-Edison HS (Burlington, WA)",2
1994,2,,59,25.0,Y,,Andy Taulbee (minors),RHP,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",2
1993,2,,48,6.0,Y,,Chris Singleton (minors),OF,9.7,704.0,2230.0,45.0,0.273,0.726,,,,,,,4Yr,"University of Nevada, Reno (Reno, NV)",2
1993,2s,,71,29.0,N,,*Macey Brooks (minors),OF,,,,,,,,,,,,,HS,"Kecoughtan HS (Hampton, VA)",2
1993,2s,,72,30.0,Y,,*Brett King (minors),SS,,,,,,,,,,,,,4Yr,"University of South Florida (Tampa, FL)",2
1992,2,,45,7.0,Y,,Jim Rosenbohm (minors),RHP,,,,,,,,,,,,,JC,"Hutchinson Community College (Hutchinson, KS)",2
1990,2,,61,21.0,N,,Jose Prado (minors),RHP,,,,,,,,,,,,,HS,"Coral Gables HS (Coral Gables, FL)",2
1990,2s,,70,30.0,Y,,*Joe Rosselli (minors),LHP,-1.0,9.0,10.0,0.0,0.2,0.4,9.0,2.0,1.0,8.7,1.97,0.0,HS,"Bishop Alemany HS (Mission Hills, CA)",2
1989,2,,44,14.0,Y,,Clay Bellinger (minors),SS,-0.2,183.0,311.0,12.0,0.193,0.621,,,,,,,4Yr,"Rollins College (Winter Park, FL)",2
1988,2,,38,8.0,Y,,*Scott Ebert (minors),RHP,,,,,,,,,,,,,HS,"Edmond HS (Edmond, OK)",2
1988,2,,47,17.0,Y,,Chris Hancock (minors),LHP,,,,,,,,,,,,,HS,"Fontana HS (Fontana, CA)",2
1987,2,,48,16.0,Y,,Eric Gunderson (minors),LHP,0.8,58.0,6.0,0.0,0.0,0.143,254.0,8.0,11.0,4.95,1.56,2.0,4Yr,"Portland State University (Portland, OR)",2
1986,2,,31,3.0,Y,,Kirt Manwaring (minors),C,5.2,1008.0,2982.0,21.0,0.246,0.629,,,,,,,4Yr,"Coastal Carolina University (Conway, SC)",2
1985,2,,30,2.0,Y,,Brian Ohnoutka (minors),RHP,,,,,,,,,,,,,4Yr,"Texas Christian University (Fort Worth, TX)",2
1984,2,,37,9.0,Y,,Joe Olker (minors),LHP,,,,,,,,,,,,,4Yr,"University of Illinois at Urbana-Champaign (Champaign, IL)",2
1983,2,,44,16.0,Y,,Jeff Robinson (minors),RHP,2.9,362.0,161.0,2.0,0.137,0.325,454.0,46.0,57.0,3.79,1.36,39.0,4Yr,"California State University, Fullerton (Fullerton, CA)",2
1982,2,,39,11.0,N,,Barry Bonds (minors),OF,162.8,2986.0,9847.0,762.0,0.298,1.051,,,,,,,HS,"Junipero Serra HS (San Mateo, CA)",2
1981,2,,36,10.0,Y,,Kelvin Torve (minors),1B,-0.3,42.0,62.0,1.0,0.226,0.643,,,,,,,4Yr,"Oral Roberts University (Tulsa, OK)",2
1980,2,,31,5.0,Y,,*Eric Erickson (minors),LHP,,,,,,,,,,,,,HS,"La Jolla HS (La Jolla, CA)",2
1979,2,,44,18.0,Y,,Chris Brown (minors),3B,6.0,449.0,1523.0,38.0,0.269,0.725,,,,,,,HS,"Crenshaw HS (Los Angeles, CA)",2
1978,2,,33,7.0,N,,Steve Raine (minors),RHP,,,,,,,,,,,,,HS,"North Salinas HS (Salinas, CA)",2
1977,2,,36,10.0,Y,,Phil Huffman (minors),RHP,-2.2,0.0,0.0,0.0,,,33.0,6.0,18.0,6.03,1.69,0.0,HS,"Brazoswood HS (Clute, TX)",2
1976,2,,35,11.0,N,,Tom Hawk (minors),RHP,,,,,,,,,,,,,HS,"Fairmont West HS (Kettering, OH)",2
