Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2005,3,,94,14.0,Y,"$435,000",Nick Weglarz (minors),1B,,,,,,,,,,,,,,,3
2005,3,,102,22.0,Y,"$375,000",*Jensen Lewis (minors),RHP,2.2,9.0,1.0,0.0,0.0,0.0,161.0,7.0,11.0,3.68,1.36,14.0,4Yr,"Vanderbilt University (Nashville, TN)",3
2004,3,,77,6.0,Y,"$460,000",Scott Lewis (minors),LHP,0.6,0.0,0.0,0.0,,,5.0,4.0,0.0,3.49,1.2,0.0,4Yr,"The Ohio State University (Columbus, OH)",3
2003,3,,78,11.0,Y,"$270,000",Ryan Garko (minors),C,3.6,463.0,1552.0,55.0,0.275,0.781,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",3
2002,3,,82,10.0,Y,"$472,500",*Jason Cooper (minors),OF,,,,,,,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",3
2002,3,,94,22.0,Y,"$400,000",Dan Cevette (minors),LHP,,,,,,,,,,,,,HS,"Elkland HS (Elkland, PA)",3
2001,3,,97,21.0,Y,"$400,000",Nick Moran (minors),RHP,,,,,,,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)",3
2000,3,,96,26.0,Y,"$450,000",Sean Swedlow (minors),C,,,,,,,,,,,,,HS,"San Dimas HS (San Dimas, CA)",3
1999,3,,107,23.0,Y,,Eric Johnson (minors),OF,,,,,,,,,,,,,4Yr,"Western Carolina University (Cullowhee, NC)",3
1998,3,,93,20.0,Y,"$270,000",Scott Pratt (minors),SS,,,,,,,,,,,,,4Yr,"Auburn University (Auburn, AL)",3
1997,3,,111,27.0,Y,,Rob Pugmire (minors),RHP,,,,,,,,,,,,,HS,"Cascade HS (Everett, WA)",3
1996,3,,93,28.0,Y,,Jarrod Mays (minors),RHP,,,,,,,,,,,,,4Yr,"Missouri State University (Springfield, MO)",3
1995,3,,82,23.0,Y,,Chad Whitaker (minors),OF,,,,,,,,,,,,,HS,"St. Thomas Aquinas HS (Fort Lauderdale, FL)",3
1994,3,,73,10.0,Y,,Rick Heiserman (minors),RHP,-0.2,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,8.31,2.77,0.0,4Yr,"Creighton University (Omaha, NE)",3
1993,3,,83,11.0,Y,,J.J. Done (minors),RHP,,,,,,,,,,,,,HS,"Monsignor Edward Pace HS (Miami Gardens, FL)",3
1992,3,,70,2.0,Y,,Jon Nunnally (minors),OF,5.1,364.0,885.0,42.0,0.246,0.823,,,,,,,JC,"Miami Dade College (Miami, FL)",3
1991,3,,86,13.0,Y,,Chad Ogea (minors),RHP,5.3,36.0,46.0,0.0,0.087,0.247,129.0,37.0,35.0,4.88,1.4,0.0,4Yr,"Louisiana State University (Baton Rouge, LA)",3
1990,3,,81,8.0,Y,,Jason Hardtke (minors),SS,-0.2,67.0,134.0,2.0,0.231,0.611,,,,,,,HS,"Leland HS (San Jose, CA)",3
1989,3,,71,11.0,Y,,Jerry Dipoto (minors),LHP,6.1,329.0,22.0,0.0,0.046,0.171,390.0,27.0,24.0,4.05,1.51,49.0,4Yr,"Virginia Commonwealth University (Richmond, VA)",3
1988,3,,59,2.0,Y,,Pork Chop Pough (minors),RHP,,,,,,,,,,,,,HS,"Avon Park HS (Avon Park, FL)",3
1987,3,,73,15.0,Y,,Tommy Kurczewski (minors),RHP,,,,,,,,,,,,,4Yr,"Michigan State University (East Lansing, MI)",3
1986,3,,57,2.0,Y,,Joe Skalski (minors),RHP,-0.2,0.0,0.0,0.0,,,2.0,0.0,2.0,6.75,1.65,0.0,4Yr,"St. Xavier University (Orland Park, IL)",3
1985,3,,63,9.0,N,,Scott Ruskin (minors),OF,0.1,192.0,13.0,0.0,0.154,0.599,192.0,11.0,9.0,3.95,1.45,8.0,4Yr,"University of Florida (Gainesville, FL)",3
1984,3,,58,4.0,N,,Todd Brown (minors),OF,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",3
1983,3,,65,11.0,Y,,Cal Santarelli (minors),RHP,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",3
1982,3,,66,12.0,N,,Chad Squires (minors),C,,,,,,,,,,,,,HS,"Richard Gahr HS (Cerritos, CA)",3
1980,3,,57,5.0,Y,,*Gregory Pope (minors),RHP,,,,,,,,,,,,,JC,"Sacramento City College (Sacramento, CA)",3
1980,3,,62,10.0,Y,,Bart Mackie (minors),C,,,,,,,,,,,,,HS,"Meadowdale HS (Lynnwood, WA)",3
1979,3,,59,7.0,N,,Eric Hardgrave (minors),1B,,,,,,,,,,,,,HS,"Bullard HS (Fresno, CA)",3
1978,3,,62,10.0,Y,,Mike Taylor (minors),OF,,,,,,,,,,,,,JC,"Columbia State Community College (Columbia, TN)",3
1977,3,,63,11.0,N,,Bret Baynham (minors),LHP,,,,,,,,,,,,,HS,"Christopher Columbus HS (Miami, FL)",3
1976,3,,62,14.0,Y,,Craig Adams (minors),OF,,,,,,,,,,,,,HS,"William R. Boone HS (Orlando, FL)",3
1975,3,,55,7.0,Y,,William Hiss (minors),SS,,,,,,,,,,,,,4Yr,"Queens College (Flushing, NY)",3
1974,3,,52,4.0,Y,,John Arnold (minors),LHP,,,,,,,,,,,,,HS,"Effingham HS (Effingham, IL)",3
1973,3,,53,5.0,Y,,Dave Oliver (minors),INF,0.3,7.0,22.0,0.0,0.318,0.854,,,,,,,4Yr,"California Polytechnic State University, San Luis Obispo (San Luis Obispo, CA)",3
1972,3,,50,2.0,Y,,Dennis Eckersley (minors),RHP,62.1,218.0,181.0,3.0,0.133,0.372,1071.0,197.0,171.0,3.5,1.16,390.0,HS,"Washington HS (Fremont, CA)",3
1971,3,,57,9.0,Y,,Wayne Cage (minors),LHP,0.1,65.0,154.0,5.0,0.24,0.706,,,,,,,HS,"Ruston HS (Ruston, LA)",3
1970,3,,50,2.0,Y,,Harry Shaughnessy (minors),OF,,,,,,,,,,,,,4Yr,"Western Michigan University (Kalamazoo, MI)",3
1969,3,,63,15.0,Y,,Alan Ashby (minors),C,11.1,1370.0,4123.0,90.0,0.245,0.681,,,,,,,HS,"San Pedro HS (San Pedro, CA)",3
1968,3,,46,6.0,Y,,Bob Kaiser (minors),LHP,0.0,5.0,0.0,0.0,,,5.0,0.0,0.0,4.5,1.83,0.0,HS,"Weber HS (Ogden, UT)",3
1967,3,,51,11.0,Y,,Charles Cichosz (minors),C,,,,,,,,,,,,,HS,"Benilde-St. Margaret's HS (St. Louis Park, MN)",3
1966,3,,52,12.0,Y,,Terry Taylor (minors),OF,,,,,,,,,,,,,HS,"Soquel HS (Soquel, CA)",3
1965,3,,47,7.0,Y,,Ronald Constantino (minors),RHP,,,,,,,,,,,,,HS,"Monson HS (Monson, MA)",3
2023,4,,125,24.0,Y,"$400,000",Cooper Ingle (minors),C,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",4
2022,4,,121,15.0,Y,"$300,000",Nate Furman (minors),2B,,,,,,,,,,,,,4Yr,"University of North Carolina at Charlotte (Charlotte, NC)",4
2021,4,,125,24.0,Y,"$400,000",Ryan Webb (minors),P,,,,,,,,,,,,,4Yr,"University of Georgia (Athens, GA)",4
2020,4,,124,23.0,Y,"$800,000",Milan Tolentino (minors),SS,,,,,,,,,,,,,HS,"Santa Margarita Catholic HS (Rancho Santa Margarita, CA)",4
2019,4,,130,23.0,Y,"$955,000",Christian Cairo (minors),SS,,,,,,,,,,,,,HS,"Calvary Christian HS (Clearwater, FL)",4
2018,4,,133,29.0,Y,"$50,000",Adam Scott (minors),LHP,,,,,,,,,,,,,4Yr,"Wofford College (Spartanburg, SC)",4
2017,4,,132,27.0,Y,"$350,000",Ernie Clement (minors),2B,0.1,138.0,334.0,4.0,0.231,0.578,3.0,0.0,0.0,15.0,3.0,0.0,4Yr,"University of Virginia (Charlottesville, VA)",4
2016,4,,122,16.0,Y,"$420,000",Shane Bieber (minors),RHP,17.0,6.0,15.0,0.0,0.067,0.258,134.0,60.0,32.0,3.27,1.12,0.0,4Yr,"University of California, Santa Barbara (Santa Barbara, CA)",4
2015,4,,124,19.0,Y,"$400,000",Tyler Krieger (minors),SS,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",4
2014,4,,128,23.0,Y,"$700,000",Sam Hentges (minors),LHP,0.9,1.0,1.0,0.0,0.0,0.0,143.0,7.0,8.0,4.33,1.38,1.0,HS,"Mounds View HS (Arden Hills, MN)",4
2013,4,,111,5.0,Y,"$463,600",Kyle Crockett (minors),LHP,1.0,24.0,0.0,0.0,,,122.0,5.0,1.0,3.74,1.39,0.0,4Yr,"University of Virginia (Charlottesville, VA)",4
2012,4,,143,15.0,Y,"$765,000",D'vone McClure (minors),CF,,,,,,,,,,,,,HS,"Jacksonville HS (Jacksonville, AR)",4
2011,4,,128,7.0,Y,"$220,000",Jake Lowery (minors),C,,,,,,,,,,,,,4Yr,"James Madison University (Harrisonburg, VA)",4
2010,4,,120,5.0,Y,"$580,000",Kyle Blair (minors),RHP,,,,,,,,,,,,,4Yr,"University of San Diego (San Diego, CA)",4
2009,4,,125,14.0,Y,"$230,000",Kyle Bellows (minors),3B,,,,,,,,,,,,,4Yr,"San Jose State University (San Jose, CA)",4
2008,4,,141,29.0,Y,"$200,000",David Roberts (minors),RHP,,,,,,,,,,,,,4Yr,"California State University, Long Beach (Long Beach, CA)",4
2007,4,,137,13.0,Y,"$285,000",T.J. McFarland (minors),LHP,0.0,178.0,15.0,0.0,0.067,0.133,354.0,24.0,16.0,4.14,1.47,1.0,HS,"Amos Alonzo Stagg HS (Palos Hills, IL)",4
2006,4,,131,25.0,Y,"$500,000",Ryan Morris (minors),LHP,,,,,,,,,,,,,HS,"South Mecklenburg HS (Charlotte, NC)",4
2005,4,,124,14.0,Y,"$255,000",Jordan Brown (minors),1B,-0.1,40.0,102.0,0.0,0.226,0.57,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",4
2004,4,,107,6.0,Y,"$650,000",Chuck Lofgren (minors),LHP,,,,,,,,,,,,,HS,"Junipero Serra HS (San Mateo, CA)",4
2003,4,,108,11.0,N,,Ben Harrison (minors),OF,,,,,,,,,,,,,4Yr,"University of Florida (Gainesville, FL)",4
2002,4,,124,22.0,Y,,Fernando Pacheco (minors),1B,,,,,,,,,,,,,HS,"Montgomery HS (San Diego, CA)",4
2001,4,,127,21.0,Y,,Travis Foley (minors),RHP,,,,,,,,,,,,,HS,"Suda E. Butler Traditional HS (Louisville, KY)",4
2000,4,,126,26.0,Y,,Adam Cox (minors),OF,,,,,,,,,,,,,JC,"Darton State College (Albany, GA)",4
1999,4,,137,23.0,Unk,,Jeff Baker (minors),SS,1.1,748.0,1793.0,54.0,0.264,0.75,,,,,,,HS,"Gar-Field HS (Woodbridge, VA)",4
1998,4,,123,20.0,Y,,Ron Marietta (minors),LHP,,,,,,,,,,,,,4Yr,"St. John's University (Queens, NY)",4
1997,4,,141,27.0,Y,,Eric Thompson (minors),OF,,,,,,,,,,,,,HS,"Westover HS (Fayetteville, NC)",4
1996,4,,123,28.0,Y,,J.D. Brammer (minors),RHP,,,,,,,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",4
1995,4,,110,23.0,Y,,Scott Harrison (minors),RHP,,,,,,,,,,,,,HS,"John Swett HS (Crockett, CA)",4
1994,4,,101,10.0,Y,,Danny Graves (minors),RHP,5.6,464.0,76.0,2.0,0.105,0.301,518.0,43.0,44.0,4.05,1.4,182.0,4Yr,"University of Miami (Coral Gables, FL)",4
1993,4,,111,11.0,Y,,Travis Driskill (minors),RHP,-0.4,14.0,5.0,0.0,0.0,0.167,57.0,11.0,14.0,5.23,1.52,1.0,4Yr,"Texas Tech University (Lubbock, TX)",4
1992,4,,98,2.0,Y,,Matt Williams (minors),LHP,-0.2,11.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,2.22,0.0,4Yr,"Virginia Commonwealth University (Richmond, VA)",4
1991,4,,112,13.0,Y,,Paul Byrd (minors),RHP,16.2,173.0,156.0,0.0,0.154,0.377,345.0,109.0,96.0,4.41,1.33,0.0,4Yr,"Louisiana State University (Baton Rouge, LA)",4
1990,4,,109,10.0,Y,,Jeff Brohm (minors),SS,,,,,,,,,,,,,4Yr,"University of Louisville (Louisville, KY)",4
1989,4,,98,12.0,Y,,Jesse Levis (minors),C,1.1,319.0,654.0,3.0,0.255,0.643,,,,,,,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)",4
1988,4,,85,2.0,Y,,Daren Epley (minors),1B,,,,,,,,,,,,,4Yr,"Bradley University (Peoria, IL)",4
1987,4,,99,15.0,Y,,Carl Keliipuleole (minors),RHP,,,,,,,,,,,,,4Yr,"Brigham Young University (Provo, UT)",4
1986,4,,83,2.0,Y,,Rudy Seanez (minors),RHP,3.3,406.0,5.0,0.0,0.0,0.167,544.0,41.0,30.0,4.1,1.41,12.0,HS,"Brawley Union HS (Brawley, CA)",4
1985,4,,89,9.0,Y,,Scott Jordan (minors),OF,-0.2,7.0,9.0,0.0,0.111,0.222,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",4
1984,4,,84,4.0,Y,,Pete Carganilla (minors),SS,,,,,,,,,,,,,HS,"Porterville HS (Porterville, CA)",4
1983,4,,91,11.0,Y,,Glenn Edwards (minors),OF,,,,,,,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)",4
1982,4,,92,12.0,Y,,Andrew Ortiz (minors),LHP,,,,,,,,,,,,,HS,"Roselle Catholic HS (Roselle, NJ)",4
1981,4,,90,13.0,Y,,Randy Washington (minors),OF,,,,,,,,,,,,,HS,"Amos Alonzo Stagg HS (Stockton, CA)",4
1980,4,,87,10.0,N,,Doug Drabek (minors),RHP,29.2,333.0,716.0,2.0,0.166,0.399,398.0,155.0,134.0,3.73,1.24,0.0,HS,"St. Joseph's HS (Victoria, TX)",4
1979,4,,85,7.0,Y,,John Hoban (minors),RHP,,,,,,,,,,,,,4Yr,"California State University, Dominguez Hills (Carson, CA)",4
1978,4,,88,10.0,Y,,Dane Anthony (minors),RHP,,,,,,,,,,,,,HS,"James Buchanan HS (Mercersburg, PA)",4
1977,4,,89,11.0,N,,Michael Sanford (minors),RHP,,,,,,,,,,,,,HS,"Childersburg HS (Childersburg, AL)",4
1976,4,,86,14.0,N,,Robert Scott (minors),OF,,,,,,,,,,,,,HS,"Gunn HS (Palo Alto, CA)",4
1975,4,,79,7.0,Y,,Larkin Bullard (minors),RHP,,,,,,,,,,,,,HS,"Robert E. Lee HS (Springfield, VA)",4
1974,4,,76,4.0,N,,Stanley Mann (minors),SS,,,,,,,,,,,,,4Yr,"Southern Illinois University Carbondale (Carbondale, IL)",4
1973,4,,77,5.0,Y,,Thomas McGouch (minors),RHP,,,,,,,,,,,,,HS,"Greater Johnstown HS (Johnstown, PA)",4
1972,4,,74,2.0,N,,John Sciarra (minors),INF,,,,,,,,,,,,,HS,"Bishop Amat Memorial HS (La Puente, CA)",4
1971,4,,82,10.0,Y,,Donnie Howse (minors),3B,,,,,,,,,,,,,HS,"Central HS (Murfreesboro, TN)",4
1970,4,,75,3.0,Y,,Jeffrey Baker (minors),RHP,,,,,,,,,,,,,HS,"Charter Oak HS (Covina, CA)",4
1969,4,,87,15.0,Y,,Richard Derrickson (minors),RHP,,,,,,,,,,,,,HS,"Lafayette HS (Lexington, KY)",4
1968,4,,66,6.0,Y,,Dan Covert (minors),1B,,,,,,,,,,,,,HS,"Stephen F. Austin HS (Austin, TX)",4
1967,4,,71,11.0,Y,,Mac Crossan (minors),RHP,,,,,,,,,,,,,4Yr,"Eastern Illinois University (Charleston, IL)",4
1966,4,,72,12.0,Y,,William Kyle (minors),1B,,,,,,,,,,,,,HS,"University HS (Los Angeles, CA)",4
1965,4,,69,9.0,Y,,Bill Perry (minors),OF,,,,,,,,,,,,,HS,"Palatka HS (Palatka, FL)",4
2023,5,,161,24.0,Y,"$385,000",Christian Knapczyk (minors),SS,,,,,,,,,,,,,4Yr,"University of Louisville (Louisville, KY)",5
2022,5,,151,15.0,Y,"$275,000",Guy Lipscomb (minors),OF,,,,,,,,,,,,,4Yr,"Belmont University (Nashville, TN)",5
2021,5,,156,24.0,Y,"$259,400",Tanner Bibee (minors),P,3.6,0.0,0.0,,,,25.0,10.0,4.0,2.98,1.18,0.0,4Yr,"California State University, Fullerton (Fullerton, CA)",5
2020,5,,154,23.0,Y,"$340,000",Mason Hickman (minors),P,,,,,,,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",5
2019,5,,160,23.0,Y,"$415,000",Hunter Gaddis (minors),P,-0.5,0.0,0.0,0.0,,,13.0,2.0,3.0,6.57,1.48,0.0,4Yr,"Georgia State University (Atlanta, GA)",5
2018,5,,163,29.0,Y,"$185,000",Steven Kwan (minors),CF,9.1,305.0,1201.0,11.0,0.282,0.739,,,,,,,4Yr,"Oregon State University (Corvallis, OR)",5
2017,5,,162,27.0,Y,"$293,800",Austen Wade (minors),CF,,,,,,,,,,,,,4Yr,"Texas Christian University (Fort Worth, TX)",5
2016,5,,152,16.0,Y,"$361,300",Conner Capel (minors),CF,0.4,54.0,125.0,3.0,0.28,0.774,,,,,,,HS,"Seven Lakes HS (Katy, TX)",5
2015,5,,154,19.0,Y,"$250,000",Ka'ai Tom (minors),CF,-0.6,49.0,109.0,2.0,0.138,0.506,1.0,0.0,0.0,0.0,1.0,0.0,4Yr,"University of Kentucky (Lexington, KY)",5
2014,5,,158,23.0,Y,"$20,000",Julian Merryweather (minors),RHP,0.9,1.0,0.0,0.0,,,116.0,5.0,5.0,4.33,1.33,4.0,4Yr,"Oklahoma Baptist University (Shawnee, OK)",5
2013,5,,141,5.0,Y,"$800,000",Sean Brady (minors),LHP,,,,,,,,,,,,,HS,"Ida Baker HS (Cape Coral, FL)",5
2012,5,,173,15.0,Y,"$200,000",Dylan Baker (minors),RHP,,,,,,,,,,,,,JC,"Western Nevada College (Carson City, NV)",5
2011,5,,158,7.0,Y,"$150,000",Will Roberts (minors),RHP,,,,,,,,,,,,,4Yr,"University of Virginia (Charlottesville, VA)",5
2010,5,,150,5.0,Y,"$299,000",Cole Cook (minors),RHP,,,,,,,,,,,,,4Yr,"Pepperdine University (Malibu, CA)",5
2009,5,,155,14.0,Y,"$70,000",Austin Adams (minors),RHP,-0.6,4.0,1.0,0.0,0.0,0.0,68.0,2.0,0.0,6.45,1.66,1.0,4Yr,"Faulkner University (Montgomery, AL)",5
2008,5,,171,29.0,Y,"$600,000",Zach Putnam (minors),RHP,2.8,16.0,0.0,0.0,,,145.0,10.0,7.0,3.2,1.23,6.0,4Yr,"University of Michigan (Ann Arbor, MI)",5
2007,5,,167,13.0,Y,"$138,500",Jonathan Holt (minors),RHP,,,,,,,,,,,,,4Yr,"University of Tampa (Tampa, FL)",5
2006,5,,161,25.0,Y,"$161,000",Chris Archer (minors),RHP,13.5,47.0,80.0,0.0,0.1,0.255,243.0,63.0,89.0,3.93,1.26,0.0,HS,"Clayton HS (Clayton, NC)",5
2005,5,,154,14.0,Y,"$167,500",Kevin Dixon (minors),RHP,,,,,,,,,,,,,4Yr,"Minnesota State University, Mankato (Mankato, MN)",5
2004,5,,137,6.0,Y,"$210,000",Mike Butia (minors),OF,,,,,,,,,,,,,4Yr,"James Madison University (Harrisonburg, VA)",5
2003,5,,138,11.0,Y,"$210,000",Juan Valdes (minors),OF,,,,,,,,,,,,,HS,"Fernando Callejo HS (Manati, Puerto Rico)",5
2002,5,,154,22.0,Y,,Ben Francisco (minors),OF,2.5,563.0,1579.0,50.0,0.253,0.741,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",5
2001,5,,157,21.0,Y,,Marcos Mendoza (minors),LHP,,,,,,,,,,,,,4Yr,"San Diego State University (San Diego, CA)",5
2000,5,,156,26.0,Y,,Rashad Eldridge (minors),OF,,,,,,,,,,,,,HS,"First Presbyterian Day School (Macon, GA)",5
1999,5,,167,23.0,Y,,Curt Gay (minors),1B,,,,,,,,,,,,,4Yr,"Oklahoma City University (Oklahoma City, OK)",5
1998,5,,153,20.0,Y,,Ryan Drese (minors),RHP,3.4,18.0,25.0,0.0,0.12,0.314,105.0,34.0,39.0,5.31,1.57,0.0,4Yr,"University of California, Berkeley (Berkeley, CA)",5
1997,5,,171,27.0,Y,,Jon Hamilton (minors),OF,,,,,,,,,,,,,JC,"Ohlone College (Fremont, CA)",5
1996,5,,153,28.0,Y,,Grant Sharpe (minors),1B,,,,,,,,,,,,,HS,"Watkins HS (Laurel, MS)",5
1995,5,,138,23.0,Y,,Scott Schultz (minors),RHP,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",5
1994,5,,129,10.0,Y,,Pepe McNeal (minors),C,,,,,,,,,,,,,HS,"Armwood HS (Seffner, FL)",5
1993,5,,139,11.0,Y,,Kris Hanson (minors),RHP,,,,,,,,,,,,,4Yr,"University of Wisconsin-Whitewater (Whitewater, WI)",5
1992,5,,126,2.0,Y,,Jamie Taylor (minors),3B,,,,,,,,,,,,,4Yr,"The Ohio State University (Columbus, OH)",5
1991,5,,138,13.0,Y,,Kevin Logsdon (minors),LHP,,,,,,,,,,,,,JC,"Linn-Benton Community College (Albany, OR)",5
1990,5,,136,9.0,Y,,Oscar Munoz (minors),RHP,-0.3,0.0,0.0,0.0,,,10.0,2.0,1.0,5.6,1.61,0.0,4Yr,"University of Miami (Coral Gables, FL)",5
1989,5,,125,12.0,Y,,Alan Embree (minors),LHP,2.4,427.0,3.0,0.0,0.0,0.25,882.0,39.0,45.0,4.59,1.34,25.0,HS,"Prairie HS (Brush Prairie, WA)",5
1988,5,,111,2.0,Y,,Ty Kovach (minors),RHP,,,,,,,,,,,,,JC,"Central Arizona College (Coolidge, AZ)",5
1987,5,,125,15.0,Y,,Tom Kramer (minors),RHP,1.3,0.0,0.0,0.0,,,43.0,7.0,3.0,4.51,1.6,0.0,HS,"Roger Bacon HS (St. Bernard, OH)",5
1986,5,,109,2.0,Y,,Bruce Egloff (minors),RHP,0.0,0.0,0.0,0.0,,,6.0,0.0,0.0,4.76,2.12,0.0,4Yr,"University of California, Santa Barbara (Santa Barbara, CA)",5
1985,5,,115,9.0,Y,,Rod Nichols (minors),RHP,1.8,9.0,0.0,0.0,,,100.0,11.0,31.0,4.43,1.41,1.0,4Yr,"University of New Mexico (Albuquerque, NM)",5
1984,5,,110,4.0,Y,,Ken Galloway (minors),LHP,,,,,,,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)",5
1983,5,,117,11.0,Y,,Mike Greer (minors),RHP,,,,,,,,,,,,,HS,"Valley HS (Las Vegas, NV)",5
1982,5,,118,12.0,Y,,Pookie Bernstine (minors),OF,,,,,,,,,,,,,4Yr,"Lewis-Clark State College (Lewiston, ID)",5
1981,5,,116,13.0,Y,,Rich Doyle (minors),RHP,,,,,,,,,,,,,HS,"Neff HS (La Mirada, CA)",5
1980,5,,113,10.0,Y,,Eric Jones (minors),OF,,,,,,,,,,,,,HS,"Luther Burbank HS (Sacramento, CA)",5
1979,5,,111,7.0,N,,Ed Brennan (minors),SS,,,,,,,,,,,,,HS,"Sweet Home HS (Sweet Home, OR)",5
1978,5,,114,10.0,Y,,John Asbell (minors),RHP,,,,,,,,,,,,,HS,"Southwest HS (Macon, GA)",5
1977,5,,115,11.0,N,,Tim Lollar (minors),LHP,5.8,124.0,231.0,8.0,0.234,0.662,199.0,47.0,52.0,4.27,1.46,4.0,4Yr,"University of Arkansas (Fayetteville, AR)",5
1976,5,,110,14.0,Y,,David Fowlkes (minors),C,,,,,,,,,,,,,HS,"Decatur HS (Decatur, GA)",5
1975,5,,103,7.0,N,,Mike Macha (minors),3B,-0.4,11.0,21.0,0.0,0.095,0.232,,,,,,,4Yr,"Rice University (Houston, TX)",5
1974,5,,100,4.0,N,,Earl Bass (minors),RHP,,,,,,,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",5
1973,5,,101,5.0,Y,,Vassie Gardner (minors),OF,,,,,,,,,,,,,HS,"Susan Miller Dorsey HS (Los Angeles, CA)",5
1972,5,,98,2.0,N,,Jeff Feramisco (minors),INF,,,,,,,,,,,,,HS,"Fresno HS (Fresno, CA)",5
1971,5,,107,10.0,N,,John Novak (minors),LHP,,,,,,,,,,,,,HS,"Padua HS (Middleburgh Heights, OH)",5
1970,5,,100,3.0,Y,,Tommy Smith (minors),OF,-0.6,121.0,271.0,4.0,0.233,0.581,,,,,,,4Yr,"North Carolina State University (Raleigh, NC)",5
1969,5,,111,15.0,N,,Michael Ellwood (minors),RHP,,,,,,,,,,,,,HS,"West Bloomfield HS (Orchard Lake, MI)",5
1968,5,,90,6.0,Y,,Larry Shaw (minors),OF,,,,,,,,,,,,,HS,"Matawan Regional HS (Aberdeen, NJ)",5
1967,5,,91,11.0,Y,,Ed Farmer (minors),RHP,-0.4,164.0,47.0,0.0,0.085,0.189,370.0,30.0,43.0,4.3,1.53,75.0,HS,"St. Rita of Cascia HS (Chicago, IL)",5
1966,5,,92,12.0,Y,,Dick Davis (minors),3B,,,,,,,,,,,,,4Yr,"University of North Carolina at Pembroke (Pembroke, NC)",5
1965,5,,89,9.0,N,,Fred Kampf (minors),RHP,,,,,,,,,,,,,HS,"Shore Regional HS (West Long Branch, NJ)",5
2023,6,,188,24.0,Y,"$295,000",Tommy Hawke (minors),OF,,,,,,,,,,,,,4Yr,"Wake Forest University (Winston-Salem, NC)",6
2022,6,,181,15.0,Y,"$275,000",Dylan DeLucia (minors),P,,,,,,,,,,,,,4Yr,"University of Mississippi (Oxford, MS)",6
2021,6,,186,24.0,Y,"$450,000",Aaron Davenport (minors),P,,,,,,,,,,,,,4Yr,"University of Hawaii at Manoa (Honolulu, HI)",6
2019,6,,190,23.0,Y,,Jordan Brown (minors),SS,,,,,,,,,,,,,HS,"Junipero Serra HS (Gardena, CA)",6
2018,6,,193,29.0,Y,"$900,000",Raynel Delgado (minors),3B,,,,,,,,,,,,,HS,"Calvary Christian HS (Fort Lauderdale, FL)",6
2017,6,,192,27.0,Y,"$200,000",Mike Rivera (minors),C,,,,,,,,,,,,,4Yr,"University of Florida (Gainesville, FL)",6
2016,6,,182,16.0,Y,"$270,300",Ulysses Cantu (minors),3B,,,,,,,,,,,,,HS,"W. E. Boswell HS (Fort Worth, TX)",6
2015,6,,184,19.0,Y,"$253,700",Jonas Wyatt (minors),RHP,,,,,,,,,,,,,HS,"Quartz Hill HS (Quartz Hill, CA)",6
2014,6,,188,23.0,Y,"$200,000",Greg Allen (minors),OF,0.9,304.0,735.0,11.0,0.231,0.64,,,,,,,4Yr,"San Diego State University (San Diego, CA)",6
2013,6,,171,5.0,Y,"$150,000",Casey Shane (minors),RHP,,,,,,,,,,,,,HS,"Centennial HS (Burleson, TX)",6
2012,6,,203,15.0,Y,"$10,000",Joey Wendle (minors),2B,13.4,649.0,2106.0,32.0,0.263,0.698,,,,,,,4Yr,"West Chester University of Pennsylvania (West Chester, PA)",6
2011,6,,188,7.0,Y,"$112,500",Bryson Myles (minors),LF,,,,,,,,,,,,,4Yr,"Stephen F. Austin State University (Nacogdoches, TX)",6
2010,6,,180,5.0,Y,"$125,000",Nick Bartolone (minors),SS,,,,,,,,,,,,,JC,"Chabot College (Hayward, CA)",6
2009,6,,185,14.0,Y,"$125,000",Ben Carlson (minors),1B,,,,,,,,,,,,,4Yr,"Missouri State University (Springfield, MO)",6
2008,6,,201,29.0,Y,"$120,000",Jeremie Tice (minors),3B,,,,,,,,,,,,,4Yr,"College of Charleston (Charleston, SC)",6
2007,6,,197,13.0,Y,"$123,300",Bo Greenwell (minors),OF,,,,,,,,,,,,,HS,"Riverdale HS (Fort Myers, FL)",6
