Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
1984,1,,10,10.0,Y,"$145,000",Mark McGwire (minors),1B,62.2,1874.0,6187.0,583.0,0.263,0.982,,,,,,,4Yr,"University of Southern California (Los Angeles, CA)",1
1983,1,,5,5.0,Y,"$70,000",Stan Hilton (minors),RHP,,,,,,,,,,,,,4Yr,"Baylor University (Waco, TX)",1
1981,1,,15,15.0,Y,"$67,500",Tim Pyznarski (minors),3B,-0.1,15.0,42.0,0.0,0.238,0.581,,,,,,,4Yr,"Eastern Illinois University (Charleston, IL)",1
1980,1,,4,4.0,Y,"$35,000",Mike King (minors),LHP,,,,,,,,,,,,,4Yr,"Morningside College (Sioux City, IA)",1
1979,1,,5,5.0,N,,Juan Bustabad (minors),SS,,,,,,,,,,,,,HS,"Hialeah-Miami Lakes HS (Hialeah, FL)",1
1979,1,,26,26.0,N,,*Mike Stenhouse (minors),OF,-1.4,207.0,416.0,9.0,0.19,0.598,,,,,,,4Yr,"Harvard University (Cambridge, MA)",1
1978,1,,4,4.0,Y,"$50,000",Mike Morgan (minors),RHP,26.2,387.0,497.0,0.0,0.109,0.251,597.0,141.0,186.0,4.23,1.4,8.0,HS,"Valley HS (Las Vegas, NV)",1
1978,1,,20,20.0,Y,"$30,000",*Tim Conroy (minors),LHP,-2.6,36.0,44.0,0.0,0.091,0.285,135.0,18.0,32.0,4.69,1.55,0.0,HS,"Gateway HS (Monroeville, PA)",1
1977,1,,17,17.0,Y,"$35,000",Craig Harris (minors),RHP,,,,,,,,,,,,,HS,"Buena HS (Sierra Vista, AZ)",1
1976,1,,24,24.0,N,,Thomas Sullivan (minors),RHP,,,,,,,,,,,,,HS,"Gar-Field HS (Woodbridge, VA)",1
1975,1,,21,21.0,Y,"$28,375",Bruce Robinson (minors),C,-0.4,38.0,101.0,0.0,0.228,0.534,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",1
1974,1,,22,22.0,N,,Jerry Johnson (minors),C,,,,,,,,,,,,,HS,"A. N. McCallum HS (Austin, TX)",1
1973,1,,23,23.0,Y,"$32,500",Randy Scarbery (minors),RHP,0.7,0.0,0.0,0.0,,,60.0,3.0,10.0,4.5,1.28,6.0,4Yr,"University of Southern California (Los Angeles, CA)",1
1972,1,,22,22.0,Y,"$20,000",Chet Lemon (minors),SS,55.6,1988.0,6868.0,215.0,0.273,0.797,,,,,,,HS,"Fremont HS (Los Angeles, CA)",1
1971,1,,17,17.0,Y,"$25,000",William Daniels (minors),RHP,,,,,,,,,,,,,HS,"Mackenzie HS (Detroit, MI)",1
1970,1,,18,18.0,Y,"$29,500",Dan Ford (minors),OF,11.8,1153.0,4163.0,121.0,0.27,0.75,,,,,,,HS,"Fremont HS (Los Angeles, CA)",1
1969,1,,9,9.0,Y,"$33,000",Don Stanhouse (minors),RHP,5.7,134.0,135.0,1.0,0.185,0.469,294.0,38.0,54.0,3.84,1.53,64.0,HS,"Du Quoin HS (Du Quoin, IL)",1
1968,1,,2,2.0,N,,Pete Broberg (minors),RHP,-0.9,80.0,101.0,1.0,0.089,0.265,206.0,41.0,71.0,4.56,1.47,1.0,HS,"Palm Beach HS (Palm Beach, FL)",1
1967,1,,7,7.0,Y,"$15,000",Brien Bickerton (minors),LHP,,,,,,,,,,,,,HS,"Santana HS (Santee, CA)",1
1966,1,,2,2.0,Y,"$80,000",Reggie Jackson (minors),OF,73.9,2820.0,9864.0,563.0,0.262,0.846,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",1
1965,1,,1,1.0,Y,"$100,000",Rick Monday (minors),OF,33.1,1986.0,6136.0,241.0,0.264,0.804,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",1
2023,2,,41,2.0,Y,"$1,700,000",Ryan Lasko (minors),OF,,,,,,,,,,,,,4Yr,"Rutgers, the State University of New Jersey (New Brunswick, NJ)",2
2022,2,,56,17.0,Y,"$2,000,000",Henry Bolte (minors),OF,,,,,,,,,,,,,HS,"Palo Alto HS (Palo Alto, CA)",2
2022,2,,69,30.0,Y,"$900,000",Clark Elliott (minors),OF,,,,,,,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",2
2021,2,,60,24.0,Y,"$1,157,400",Zack Gelof (minors),3B,2.6,69.0,270.0,14.0,0.267,0.84,,,,,,,4Yr,"University of Virginia (Charlottesville, VA)",2
2020,2,,58,21.0,Y,"$1,000,000",Jeff Criswell (minors),P,,,,,,,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",2
2019,2,,66,25.0,Y,"$900,000",Tyler Baum (minors),P,,,,,,,,,,,,,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)",2
2018,2,,50,7.0,Y,"$1,800,000",Jameson Hannah (minors),CF,,,,,,,,,,,,,4Yr,"Dallas Baptist University (Dallas, TX)",2
2018,2,,70,27.0,Y,"$1,232,000",Jeremy Eierman (minors),SS,,,,,,,,,,,,,4Yr,"Missouri State University (Springfield, MO)",2
2017,2,,43,7.0,Y,"$1,700,000",Greg Deichmann (minors),OF,-0.4,14.0,30.0,0.0,0.133,0.295,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",2
2016,2,,47,6.0,Y,"$1,500,000",Logan Shore (minors),RHP,,,,,,,,,,,,,4Yr,"University of Florida (Gainesville, FL)",2
2015,2,,63,21.0,Y,"$900,000",Mikey White (minors),SS,,,,,,,,,,,,,4Yr,"University of Alabama (Tuscaloosa, AL)",2
2014,2,,65,24.0,Y,"$750,000",Daniel Gossett (minors),RHP,-0.7,3.0,5.0,0.0,0.2,0.4,23.0,4.0,14.0,5.91,1.56,0.0,4Yr,"Clemson University (Clemson, SC)",2
2013,2,,63,24.0,Y,"$400,000",Dillon Overton (minors),LHP,-1.5,2.0,1.0,0.0,0.0,0.0,17.0,1.0,4.0,9.13,1.88,0.0,4Yr,"University of Oklahoma (Norman, OK)",2
2013,2,,71,32.0,Y,"$750,000",Chad Pinder (minors),SS,3.5,553.0,1603.0,62.0,0.242,0.711,1.0,0.0,0.0,27.0,4.0,0.0,4Yr,"Virginia Polytechnic Institute and State University (Blacksburg, VA)",2
2012,2,,62,2.0,Y,"$700,000",*Bruce Maxwell (minors),C,0.5,127.0,366.0,5.0,0.24,0.661,,,,,,,4Yr,"Birmingham-Southern College (Birmingham, AL)",2
2012,2,,74,14.0,Y,"$710,000",Nolan Sanburn (minors),RHP,,,,,,,,,,,,,4Yr,"University of Arkansas (Fayetteville, AR)",2
2010,2,,60,10.0,Y,"$1,250,000",Yordy Cabrera (minors),3B,,,,,,,,,,,,,HS,"Lakeland HS (Lakeland, FL)",2
2008,2,,58,12.0,Y,"$694,000",Tyson Ross (minors),RHP,7.7,132.0,190.0,2.0,0.2,0.482,203.0,44.0,70.0,4.04,1.36,1.0,4Yr,"University of California, Berkeley (Berkeley, CA)",2
2007,2,,74,10.0,Y,"$432,000",*Grant Desme (minors),OF,,,,,,,,,,,,,4Yr,"California Polytechnic State University, San Luis Obispo (San Luis Obispo, CA)",2
2007,2,,90,26.0,Y,"$380,250",Josh Horton (minors),SS,,,,,,,,,,,,,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)",2
2006,2,,66,22.0,Y,"$560,000",Trevor Cahill (minors),RHP,11.7,188.0,191.0,0.0,0.12,0.29,361.0,86.0,99.0,4.26,1.37,1.0,HS,"Vista HS (Vista, CA)",2
2005,2,,53,5.0,Y,"$725,500",*Craig Italiano (minors),RHP,,,,,,,,,,,,,HS,"Flower Mound HS (Flower Mound, TX)",2
2005,2,,69,21.0,Y,"$525,000",Jared Lansford (minors),RHP,,,,,,,,,,,,,HS,"St. Francis HS (Mountain View, CA)",2
2004,2,,49,8.0,Y,"$700,000",*Michael Rogers (minors),RHP,,,,,,,,,,,,,4Yr,"North Carolina State University (Raleigh, NC)",2
2004,2,,67,26.0,Y,"$550,000",Kurt Suzuki (minors),C,19.5,1635.0,5563.0,143.0,0.255,0.702,,,,,,,4Yr,"California State University, Fullerton (Fullerton, CA)",2
2003,2,,62,25.0,Y,"$580,000",Andre Ethier (minors),OF,21.5,1455.0,4800.0,162.0,0.285,0.822,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",2
2002,2,,67,26.0,Y,"$200,000",Steve Stanley (minors),OF,,,,,,,,,,,,,4Yr,"University of Notre Dame (South Bend, IN)",2
2001,2,,69,25.0,Y,"$525,000",Neal Cotts (minors),LHP,5.2,145.0,2.0,0.0,0.5,1.5,483.0,21.0,24.0,3.96,1.35,4.0,4Yr,"Illinois State University (Normal, IL)",2
2000,2,,60,20.0,Y,"$495,000",Freddie Bynum (minors),SS,-1.3,188.0,351.0,6.0,0.234,0.654,,,,,,,JC,"Pitt Community College (Winterville, NC)",2
1999,2,,60,9.0,Y,"$567,500",Ryan Ludwick (minors),OF,11.1,1065.0,3549.0,154.0,0.26,0.781,,,,,,,4Yr,"University of Nevada, Las Vegas (Paradise, NV)",2
1998,2,,45,2.0,Y,"$1,000,000",Gerald Laird (minors),C,6.5,799.0,2452.0,38.0,0.244,0.658,,,,,,,HS,"La Quinta HS (Westminster, CA)",2
1997,2,,63,11.0,Y,,Chad Harville (minors),RHP,-1.0,92.0,2.0,0.0,0.0,0.0,175.0,4.0,9.0,5.22,1.61,2.0,4Yr,"University of Memphis (Memphis, TN)",2
1996,2,,45,10.0,Y,,Joe Espada (minors),SS,,,,,,,,,,,,,4Yr,"University of Mobile (Mobile, AL)",2
1995,2,,35,5.0,Y,,Mark Bellhorn (minors),SS,8.0,731.0,2107.0,69.0,0.23,0.735,,,,,,,4Yr,"Auburn University (Auburn, AL)",2
1994,2,,36,2.0,Y,,Brad Rigby (minors),RHP,0.6,9.0,4.0,0.0,0.0,0.0,73.0,5.0,13.0,5.5,1.61,2.0,4Yr,"Georgia Institute of Technology (Atlanta, GA)",2
1993,2,,67,25.0,Y,,Jeff D'Amico (minors),SS,-0.3,3.0,0.0,0.0,,,7.0,0.0,1.0,9.22,2.49,0.0,HS,"Redmond HS (Redmond, WA)",2
1993,2,,68,26.0,Y,,*Mike Moschetti (minors),SS,,,,,,,,,,,,,HS,"La Mirada HS (La Mirada, CA)",2
1992,2,,58,20.0,Y,,Jason Giambi (minors),3B,50.5,2260.0,7267.0,440.0,0.277,0.916,,,,,,,4Yr,"California State University, Long Beach (Long Beach, CA)",2
1991,2,,60,16.0,Y,,*Mike Neill (minors),OF,0.0,6.0,15.0,0.0,0.267,0.686,,,,,,,4Yr,"Villanova University (Villanova, PA)",2
1991,2,,70,26.0,Y,,Russ Brock (minors),RHP,,,,,,,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",2
1990,2,,42,2.0,Y,,*Curtis Shaw (minors),LHP,,,,,,,,,,,,,4Yr,"University of Kansas (Lawrence, KS)",2
1990,2,,65,25.0,Y,,*Eric Helfand (minors),C,-0.2,53.0,105.0,0.0,0.171,0.466,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",2
1990,2,,66,26.0,Y,,Gary Hust (minors),OF,,,,,,,,,,,,,HS,"Petal HS (Petal, MS)",2
1989,2,,56,26.0,Y,,Scott Lydy (minors),OF,0.0,41.0,102.0,2.0,0.226,0.622,,,,,,,JC,"South Mountain Community College (Phoenix, AZ)",2
1988,2,,35,5.0,Y,,*Wynn Beck (minors),C,,,,,,,,,,,,,HS,"South Brunswick HS (Southport, NC)",2
1988,2,,46,16.0,Y,,Joe Slusarski (minors),RHP,-0.3,67.0,9.0,0.0,0.111,0.222,118.0,13.0,21.0,5.18,1.53,3.0,4Yr,"University of New Orleans (New Orleans, LA)",2
1986,2,,40,12.0,Y,,Kevin Tapani (minors),RHP,29.2,142.0,261.0,2.0,0.153,0.401,361.0,143.0,125.0,4.35,1.31,0.0,4Yr,"Central Michigan University (Mount Pleasant, MI)",2
1985,2,,39,11.0,Y,,Dave Otto (minors),LHP,0.4,64.0,20.0,0.0,0.2,0.55,109.0,10.0,22.0,5.06,1.57,0.0,4Yr,"University of Missouri (Columbia, MO)",2
1982,2,,54,26.0,Y,,Steve Ontiveros (minors),RHP,8.6,17.0,12.0,0.0,0.083,0.321,207.0,34.0,31.0,3.67,1.25,19.0,4Yr,"University of Michigan (Ann Arbor, MI)",2
1981,2,,33,7.0,Y,,*Mike Gallego (minors),2B,17.0,1111.0,2931.0,42.0,0.239,0.648,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",2
1981,2,,41,15.0,Y,,Rick Rodriguez (minors),RHP,-0.4,4.0,0.0,0.0,,,31.0,3.0,4.0,5.73,1.79,0.0,4Yr,"University of California, Riverside (Riverside, CA)",2
1980,2,,30,4.0,N,,Rhett Whisman (minors),SS,,,,,,,,,,,,,HS,"Fairfield HS (Fairfield, OH)",2
1979,2,,31,5.0,N,,Tom Dodd (minors),OF,0.1,8.0,13.0,1.0,0.231,0.837,,,,,,,4Yr,"University of Oregon (Eugene, OR)",2
1979,2,,36,10.0,Y,,*Mark Ferguson (minors),RHP,,,,,,,,,,,,,HS,"West Muskingum HS (Zanesville, OH)",2
1978,2,,30,4.0,Y,,Keith Atherton (minors),RHP,4.4,8.0,1.0,0.0,0.0,0.0,342.0,33.0,41.0,3.99,1.34,26.0,HS,"Mathews HS (Mathews, VA)",2
1977,2,,43,17.0,N,,Keith Creel (minors),RHP,-1.0,0.0,0.0,0.0,,,55.0,5.0,14.0,5.6,1.64,0.0,HS,"Duncanville HS (Duncanville, TX)",2
1976,2,,48,24.0,N,,Brian Duffy (minors),LHP,,,,,,,,,,,,,HS,"Junipero Serra HS (San Mateo, CA)",2
1975,2,,45,21.0,Y,,Greg Cochran (minors),RHP,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",2
1974,2,,46,22.0,N,,Jim Loftin (minors),LHP,,,,,,,,,,,,,HS,"Ben C. Rain HS (Mobile, AL)",2
1973,2,,47,23.0,Y,,James Tuttle (minors),RHP,,,,,,,,,,,,,HS,"Roger Bacon HS (St. Bernard, OH)",2
1972,2,,46,22.0,N,,Garret Strong (minors),OF,,,,,,,,,,,,,HS,"Fontana HS (Fontana, CA)",2
1971,2,,41,17.0,Y,,Ron Williamson (minors),OF,,,,,,,,,,,,,HS,"Asher HS (Asher, OK)",2
1970,2,,42,18.0,N,,Dale Holland (minors),2B,,,,,,,,,,,,,HS,"Riverview HS (Sarasota, FL)",2
1969,2,,33,9.0,Y,,Tommy Sandt (minors),SS,-0.2,42.0,67.0,0.0,0.209,0.508,,,,,,,HS,"Pacifica HS (Garden Grove, CA)",2
1968,2,,22,2.0,N,,John Shelley (minors),OF,,,,,,,,,,,,,HS,"Casady HS (Oklahoma City, OK)",2
1967,2,,27,7.0,Y,,Vida Blue (minors),LHP,45.1,273.0,512.0,4.0,0.104,0.33,502.0,209.0,161.0,3.27,1.23,2.0,HS,"De Soto HS (Mansfield, LA)",2
1966,2,,22,2.0,Y,,Roger Washington (minors),OF,,,,,,,,,,,,,,,2
1965,2,,21,1.0,Y,,Joe Keough (minors),1B,0.4,332.0,863.0,9.0,0.246,0.636,,,,,,,JC,"Mount San Antonio College (Walnut, CA)",2
2023,3,,72,2.0,Y,"$3,000,000",Steven Echavarria (minors),P,,,,,,,,,,,,,HS,"Millburn HS (Millburn, NJ)",3
2022,3,,95,15.0,Y,"$750,000",Colby Thomas (minors),OF,,,,,,,,,,,,,4Yr,"Mercer University (Macon, GA)",3
