Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2022,6,,169,3.0,Y,"$450,000",Tommy Specht (minors),OF,,,,,,,,,,,,,HS,"Wahlert Catholic HS (Dubuque, IA)",6
2021,6,,164,2.0,Y,"$75,000",Chase Lee (minors),P,,,,,,,,,,,,,4Yr,"University of Alabama (Tuscaloosa, AL)",6
2019,6,,175,8.0,Y,"$700,000",Cody Bradford (minors),P,0.1,0.0,0.0,,,,20.0,4.0,3.0,5.3,1.21,0.0,4Yr,"Baylor University (Waco, TX)",6
2018,6,,179,15.0,Y,"$200,000",Sean Chandler (minors),RHP,,,,,,,,,,,,,JC,"Iowa Western Community College (Council Bluffs, IA)",6
2017,6,,194,29.0,Y,"$150,000",Noah Bremer (minors),RHP,,,,,,,,,,,,,4Yr,"University of Washington (Seattle, WA)",6
2016,6,,189,23.0,Y,"$150,000",Kyle Cody (minors),RHP,0.5,0.0,0.0,0.0,,,15.0,1.0,3.0,3.71,1.35,0.0,4Yr,"University of Kentucky (Lexington, KY)",6
2015,6,,168,3.0,Y,"$200,000",Tyler Ferguson (minors),RHP,,,,,,,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",6
2014,6,,186,21.0,Y,"$200,000",Jose Trevino (minors),3B,3.2,326.0,981.0,24.0,0.241,0.636,,,,,,,4Yr,"Oral Roberts University (Tulsa, OK)",6
2013,6,,190,24.0,Y,"$65,000",Sam Wolff (minors),RHP,,,,,,,,,,,,,4Yr,"University of New Mexico (Albuquerque, NM)",6
2012,6,,216,28.0,Y,"$50,000",Royce Bolinger (minors),CF,,,,,,,,,,,,,4Yr,"Gonzaga University (Spokane, WA)",6
2011,6,,204,23.0,N,,Derek Fisher (minors),CF,0.2,172.0,410.0,17.0,0.195,0.663,,,,,,,HS,"Cedar Crest HS (Lebanon, PA)",6
2010,6,,196,21.0,Y,"$125,000",Brett Nicholas (minors),C,-0.2,36.0,103.0,4.0,0.252,0.756,1.0,0.0,0.0,36.0,5.0,0.0,4Yr,"University of Missouri (Columbia, MO)",6
2009,6,,184,13.0,Y,"$125,000",Ruben Sierra (minors),CF,,,,,,,,,,,,,HS,"San Juan Educational School (San Juan, Puerto Rico)",6
2008,6,,183,11.0,Y,"$120,000",Richard Bleier (minors),LHP,5.7,80.0,0.0,0.0,,,335.0,15.0,6.0,3.27,1.22,5.0,4Yr,"Florida Gulf Coast University (Fort Myers, FL)",6
2007,6,,200,16.0,Y,"$105,000",Bobby Wilkins (minors),RHP,,,,,,,,,,,,,HS,"Valhalla HS (El Cajon, CA)",6
2006,6,,178,12.0,Y,"$200,000",Jake Brigham (minors),RHP,-0.5,12.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,8.64,2.16,0.0,HS,"Central Florida Christian Academy (Orlando, FL)",6
2005,6,,189,19.0,Y,"$90,000",German Duran (minors),2B,-0.4,60.0,143.0,3.0,0.231,0.624,,,,,,,JC,"Weatherford College (Weatherford, TX)",6
2004,6,,171,10.0,Y,"$145,000",Billy Susdorf (minors),OF,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",6
2003,6,,166,9.0,Y,"$35,000",Adam Bourassa (minors),OF,,,,,,,,,,,,,4Yr,"Wake Forest University (Winston-Salem, NC)",6
2002,6,,172,10.0,Y,,John Barnett (minors),RHP,,,,,,,,,,,,,4Yr,"Florida Southern College (Lakeland, FL)",6
2001,6,,171,5.0,Y,,Ben Keiter (minors),RHP,,,,,,,,,,,,,4Yr,"Wichita State University (Wichita, KS)",6
