Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
1975,1,,14,14.0,Y,"$40,000",Bo McLaughlin (minors),RHP,-3.1,124.0,37.0,0.0,0.0,0.075,156.0,10.0,20.0,4.49,1.46,9.0,4Yr,"Lipscomb University (Nashville, TN)",1
1974,1,,15,15.0,Y,"$71,125",Kevin Drake (minors),OF,,,,,,,,,,,,,HS,"Cabrillo HS (Lompoc, CA)",1
1973,1,,20,20.0,Y,"$24,000",Calvin Portley (minors),SS,,,,,,,,,,,,,HS,"Longview HS (Longview, TX)",1
1972,1,,9,9.0,Y,"$25,000",Steve Englishbey (minors),OF,,,,,,,,,,,,,HS,"South Houston HS (South Houston, TX)",1
1971,1,,12,12.0,Y,"$40,000",Neil Rasmussen (minors),SS,,,,,,,,,,,,,HS,"Arcadia HS (Arcadia, CA)",1
1970,1,,7,7.0,N,,Randy Scarbery (minors),RHP,0.7,0.0,0.0,0.0,,,60.0,3.0,10.0,4.5,1.28,6.0,HS,"Theodore Roosevelt HS (Fresno, CA)",1
1969,1,,2,2.0,Y,"$39,000",J.R. Richard (minors),RHP,22.2,239.0,552.0,10.0,0.169,0.428,238.0,107.0,71.0,3.15,1.24,0.0,HS,"Lincoln HS (Ruston, LA)",1
1968,1,,3,3.0,Y,"$47,000",Martin Cott (minors),C,,,,,,,,,,,,,HS,"Hutchinson Central Technical HS (Buffalo, NY)",1
1967,1,,6,6.0,Y,"$40,000",John Mayberry (minors),1B,25.1,1620.0,5447.0,255.0,0.253,0.799,,,,,,,HS,"Northwestern HS (Detroit, MI)",1
1966,1,,3,3.0,Y,"$35,000",Wayne Twitchell (minors),RHP,2.3,278.0,260.0,0.0,0.127,0.31,282.0,48.0,65.0,3.98,1.43,2.0,HS,"Woodrow Wilson HS (Portland, OR)",1
1965,1,,4,4.0,Y,"$40,000",Alex Barrett (minors),SS,,,,,,,,,,,,,HS,"Atwater HS (Atwater, CA)",1
2023,2,,61,22.0,Y,"$1,497,500",Alonzo Tredwell (minors),P,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",2
2022,2,,64,25.0,Y,"$1,000,000",Jacob Melton (minors),OF,,,,,,,,,,,,,4Yr,"Oregon State University (Corvallis, OR)",2
2022,2,,80,41.0,Y,"$804,700",Andrew Taylor (minors),P,,,,,,,,,,,,,4Yr,"Central Michigan University (Mount Pleasant, MI)",2
2020,2,,72,35.0,Y,"$1,250,000",Alex Santos II (minors),P,,,,,,,,,,,,,HS,"Mount St. Michael HS (Bronx, NY)",2
2019,2,,68,27.0,Y,"$750,000",Grae Kessinger (minors),SS,0.0,26.0,40.0,1.0,0.2,0.614,,,,,,,4Yr,"University of Mississippi (Oxford, MS)",2
2018,2,,66,23.0,Y,"$1,200,000",Jayson Schroeder (minors),RHP,,,,,,,,,,,,,HS,"Juanita HS (Kirkland, WA)",2
2017,2,,53,17.0,Y,"$1,600,000",Joe Perez (minors),3B,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,HS,"Archbishop McCarthy HS (Southwest Ranches, FL)",2
2017,2,,56,20.0,Y,"$1,000,000",Corbin Martin (minors),RHP,-1.0,5.0,4.0,0.0,0.25,0.5,17.0,1.0,5.0,6.71,1.89,0.0,4Yr,"Texas A&M University (College Station, TX)",2
2017,2,,75,39.0,Y,"$700,000",J.J. Matijevic (minors),2B,-0.1,32.0,67.0,2.0,0.209,0.582,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",2
2016,2,,61,20.0,Y,"$1,056,800",Ronnie Dawson (minors),OF,-0.2,4.0,8.0,0.0,0.125,0.347,,,,,,,4Yr,"The Ohio State University (Columbus, OH)",2
2015,2,,46,4.0,Y,"$1,100,000",Thomas Eshelman (minors),RHP,-0.1,3.0,3.0,0.0,0.0,0.0,31.0,4.0,6.0,5.77,1.47,0.0,4Yr,"California State University, Fullerton (Fullerton, CA)",2
2014,2,,42,1.0,Y,"$1,350,000",AJ Reed (minors),1B,-1.5,62.0,175.0,4.0,0.149,0.476,1.0,0.0,0.0,0.0,0.0,0.0,4Yr,"University of Kentucky (Lexington, KY)",2
2013,2,,40,1.0,Y,"$1,397,200",Andrew Thurman (minors),RHP,,,,,,,,,,,,,4Yr,"University of California, Irvine (Irvine, CA)",2
2012,2,,61,1.0,Y,"$875,000",Nolan Fontana (minors),SS,0.0,20.0,31.0,2.0,0.065,0.43,,,,,,,4Yr,"University of Florida (Gainesville, FL)",2
2011,2,,69,9.0,Y,"$530,100",Adrian Houser (minors),RHP,3.4,67.0,64.0,2.0,0.063,0.29,129.0,31.0,34.0,4.0,1.36,0.0,HS,"Locust Grove HS (Locust Grove, OK)",2
2010,2,,58,8.0,Y,"$655,830",Vince Velasquez (minors),RHP,5.8,127.0,157.0,1.0,0.204,0.469,191.0,38.0,51.0,4.88,1.37,0.0,HS,"Garey HS (Pomona, CA)",2
2009,2,,69,20.0,Y,"$530,000",Tanner Bushue (minors),RHP,,,,,,,,,,,,,HS,"South Central HS (Farina, IL)",2
2008,2,,56,10.0,Y,"$715,000",Jay Austin (minors),OF,,,,,,,,,,,,,HS,"North Atlanta HS (Atlanta, GA)",2
2006,2,,67,23.0,Y,"$550,000",Sergio Perez (minors),RHP,,,,,,,,,,,,,4Yr,"University of Tampa (Tampa, FL)",2
