Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
1993,2,,44,2.0,Y,,*Nate Dishington (minors),1B,,,,,,,,,,,,,HS,"Herbert Hoover HS (Glendale, CA)",2
1993,2,,58,16.0,Y,,Jay Witasick (minors),RHP,2.6,208.0,42.0,0.0,0.071,0.164,405.0,32.0,41.0,4.64,1.56,5.0,4Yr,"University of Maryland, Baltimore County (Baltimore, MD)",2
1992,2,,53,15.0,Y,,Mike Gulan (minors),3B,-0.3,11.0,15.0,0.0,0.0,0.167,,,,,,,4Yr,"Kent State University (Kent, OH)",2
1991,2,,46,2.0,Y,,*Eddie Williams (minors),C,,,,,,,,,,,,,HS,"Miami Edison HS (Miami, FL)",2
1989,2,,36,6.0,Y,,Mike Milchin (minors),LHP,-0.6,0.0,0.0,0.0,,,39.0,3.0,1.0,7.44,1.87,0.0,4Yr,"Clemson University (Clemson, SC)",2
1988,2,,53,23.0,Y,,Mike Hensley (minors),RHP,,,,,,,,,,,,,4Yr,"University of Oklahoma (Norman, OK)",2
1987,2,,46,14.0,Y,,Jeremy Hernandez (minors),RHP,1.9,84.0,7.0,0.0,0.0,0.0,133.0,10.0,14.0,3.64,1.34,20.0,4Yr,"California State University, Northridge (Los Angeles, CA)",2
1986,2,,51,23.0,Y,,Reed Olmstead (minors),1B,,,,,,,,,,,,,HS,"Blair HS (Pasadena, CA)",2
1986,2s,,55,27.0,Y,,*Todd Zeile (minors),C,19.3,2158.0,7573.0,253.0,0.265,0.769,2.0,0.0,0.0,22.5,3.5,0.0,4Yr,"University of California, Los Angeles (Los Angeles, CA)",2
1985,2,,42,14.0,Y,,*Jim Fregosi (minors),SS,,,,,,,,,,,,,4Yr,"University of New Mexico (Albuquerque, NM)",2
1985,2,,46,18.0,Y,,Tim Jones (minors),SS,0.1,252.0,485.0,1.0,0.233,0.595,1.0,0.0,0.0,6.75,2.25,0.0,4Yr,"The Citadel (Charleston, SC)",2
