Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2009,3,,102,22.0,N,,Bryan Morgado (minors),LHP,,,,,,,,,,,,,4Yr,"University of Tennessee (Knoxville, TN)",3
2008,3,,86,9.0,Y,"$440,000",Brent Morel (minors),3B,0.7,220.0,662.0,13.0,0.227,0.601,,,,,,,4Yr,"California Polytechnic State University, San Luis Obispo (San Luis Obispo, CA)",3
2007,3,,119,25.0,Y,"$240,750",John Ely (minors),RHP,-1.1,24.0,30.0,0.0,0.067,0.192,25.0,4.0,13.0,5.7,1.51,0.0,4Yr,"Miami University of Ohio (Oxford, OH)",3
2006,3,,105,29.0,Y,"$310,000",Justin Edwards (minors),LHP,,,,,,,,,,,,,HS,"Olympia HS (Orlando, FL)",3
2005,3,,95,15.0,Y,"$300,000",Ricky Brooks (minors),RHP,,,,,,,,,,,,,4Yr,"East Carolina University (Greenville, NC)",3
2004,3,,89,18.0,Y,"$430,000",Grant Hansen (minors),RHP,,,,,,,,,,,,,4Yr,"Oklahoma City University (Oklahoma City, OK)",3
2003,3,,82,15.0,Y,"$440,000",Clint King (minors),OF,,,,,,,,,,,,,4Yr,"University of Southern Mississippi (Hattiesburg, MS)",3
2002,3,,90,18.0,Y,"$440,000",Josh Rupe (minors),RHP,0.7,5.0,0.0,0.0,,,90.0,5.0,3.0,5.06,1.61,0.0,JC,"Louisburg College (Louisburg, NC)",3
2001,3,,103,27.0,N,,Jon Zeringue (minors),C,,,,,,,,,,,,,HS,"Edward Douglas White Catholic HS (Thibodaux, LA)",3
2000,3,,82,12.0,Y,"$365,000",Mike Morse (minors),SS,4.0,832.0,2569.0,105.0,0.274,0.788,,,,,,,HS,"Nova HS (Davie, FL)",3
1999,3,,99,15.0,Y,"$310,000",Jon Rauch (minors),RHP,6.2,400.0,21.0,1.0,0.095,0.333,556.0,43.0,40.0,3.9,1.24,62.0,4Yr,"Morehead State University (Morehead, KY)",3
1998,3,,89,16.0,Y,"$275,000",Josh Fogg (minors),RHP,1.8,227.0,335.0,0.0,0.119,0.286,243.0,62.0,69.0,5.03,1.46,0.0,4Yr,"University of Florida (Gainesville, FL)",3
1998,3,,102,29.0,Y,,*Dan Mozingo (minors),LHP,,,,,,,,,,,,,HS,"Ashtabula HS (Ashtabula, OH)",3
1997,3,,99,15.0,Y,,J.R. Mounts (minors),OF,,,,,,,,,,,,,HS,"Key West HS (Key West, FL)",3
1996,3,,77,12.0,Y,,Jimmy Terrell (minors),SS,,,,,,,,,,,,,HS,"Tri-City Christian HS (Blue Springs, MO)",3
1995,3,,84,25.0,N,,J.J. Putz (minors),RHP,13.1,212.0,0.0,0.0,,,572.0,37.0,33.0,3.08,1.15,189.0,HS,"Trenton HS (Trenton, MI)",3
1994,3,,89,26.0,Y,,Carlos Castillo (minors),RHP,0.7,5.0,2.0,0.0,0.5,1.0,111.0,10.0,7.0,5.04,1.39,1.0,HS,"Southwest Miami HS (Miami, FL)",3
1993,3,,89,17.0,Y,,Joe Bales (minors),RHP,,,,,,,,,,,,,HS,"Edward C. Reed HS (Sparks, NV)",3
1992,3,,92,24.0,Y,,Byron Mathews (minors),OF,,,,,,,,,,,,,4Yr,"University of Oklahoma (Norman, OK)",3
1991,3,,98,25.0,Y,,Mike Robertson (minors),1B,-0.6,39.0,58.0,0.0,0.19,0.505,,,,,,,4Yr,"University of Southern California (Los Angeles, CA)",3
1990,3,,77,4.0,Y,,Robert Ellis (minors),RHP,-0.6,20.0,26.0,0.0,0.154,0.339,29.0,7.0,7.0,6.03,1.58,0.0,JC,"Panola College (Carthage, TX)",3
1989,3,,67,7.0,Y,,Todd Martin (minors),SS,,,,,,,,,,,,,HS,"Morehead HS (Eden, NC)",3
1988,3,,67,10.0,Y,,Mike Mitchener (minors),RHP,,,,,,,,,,,,,4Yr,"Armstrong State University (Savannah, GA)",3
1987,3,,63,5.0,Y,,Kinnis Pledger (minors),OF,,,,,,,,,,,,,JC,"Garland County Community College (Hot Springs, AR)",3
1986,3,,75,20.0,Y,,Scott Radinsky (minors),LHP,6.4,228.0,5.0,0.0,0.0,0.0,557.0,42.0,25.0,3.44,1.39,52.0,HS,"Simi Valley HS (Simi Valley, CA)",3
1985,3,,59,5.0,Y,,Glenn Braxton (minors),OF,,,,,,,,,,,,,HS,"Idabel HS (Idabel, OK)",3
1984,3,,80,26.0,Y,,Kent Torve (minors),3B,,,,,,,,,,,,,4Yr,"San Diego State University (San Diego, CA)",3
1983,3,,71,17.0,Y,,Mike Soper (minors),SS,,,,,,,,,,,,,HS,"Miami Palmetto HS (Pinecrest, FL)",3
1982,3,,68,14.0,Y,,Ken Williams (minors),OF,-0.2,451.0,1154.0,27.0,0.218,0.608,,,,,,,HS,"Mount Pleasant HS (San Jose, CA)",3
1981,3,,59,7.0,Y,,Bill Babcock (minors),LHP,,,,,,,,,,,,,HS,"Grosse Pointe North HS (Grosse Pointe Woods, MI)",3
1980,3,,59,7.0,Y,,*Al Heath (minors),LHP,,,,,,,,,,,,,HS,"Waukegan West HS (Waukegan, IL)",3
1980,3,,60,8.0,Y,,Ron Perry (minors),SS,,,,,,,,,,,,,4Yr,"College of the Holy Cross (Worcester, MA)",3
1979,3,,61,9.0,Y,,Fran Mullins (minors),SS,0.4,106.0,212.0,2.0,0.203,0.576,,,,,,,4Yr,"Santa Clara University (Santa Clara, CA)",3
1978,3,,70,18.0,Y,,Britt Burns (minors),LHP,17.9,0.0,0.0,0.0,,,193.0,70.0,60.0,3.66,1.29,3.0,HS,"Huffman HS (Birmingham, AL)",3
1978,3,,76,24.0,Y,,*Mike Maitland (minors),LHP,,,,,,,,,,,,,HS,"Monsignor Edward Pace HS (Miami Gardens, FL)",3
1977,3,,53,1.0,Y,,Mark Naehring (minors),1B,,,,,,,,,,,,,4Yr,"Miami University of Ohio (Oxford, OH)",3
1976,3,,56,8.0,Y,,A.J. Hill (minors),SS,,,,,,,,,,,,,HS,"Hollywood HS (Los Angeles, CA)",3
1975,3,,59,11.0,Y,,Thomas Bright (minors),INF,,,,,,,,,,,,,HS,"Alta Loma HS (Rancho Cucamonga, CA)",3
1974,3,,56,8.0,Y,,Pete Vuckovich (minors),RHP,16.4,111.0,208.0,0.0,0.159,0.361,286.0,93.0,69.0,3.66,1.37,10.0,4Yr,"Pennsylvania Western University Clarion (Clarion, PA)",3
1973,3,,69,21.0,Y,,Ken Kravec (minors),LHP,5.4,38.0,18.0,0.0,0.0,0.143,160.0,43.0,56.0,4.47,1.42,1.0,4Yr,"Ashland University (Ashland, OH)",3
1972,3,,60,12.0,N,,Gene Stohs (minors),LHP,,,,,,,,,,,,,4Yr,"University of Nebraska-Lincoln (Lincoln, NE)",3
1971,3,,49,1.0,N,,Paul Zobeck (minors),LHP,,,,,,,,,,,,,HS,"Central HS (Pueblo, CO)",3
1970,3,,54,6.0,Y,,Jerry Hairston (minors),OF,6.1,859.0,1699.0,30.0,0.258,0.734,,,,,,,HS,"Gardendale HS (Gardendale, AL)",3
1969,3,,51,3.0,N,,Richard Soriano (minors),OF,,,,,,,,,,,,,HS,"Hialeah HS (Hialeah, FL)",3
1968,3,,54,14.0,Y,,Lamar Johnson (minors),C,5.9,792.0,2631.0,64.0,0.287,0.754,,,,,,,HS,"Wenonah HS (Birmingham, AL)",3
1967,3,,53,13.0,N,,Chris Ward (minors),OF,-0.8,93.0,138.0,1.0,0.203,0.545,,,,,,,HS,"Arroyo HS (San Lorenzo, CA)",3
1966,3,,58,18.0,Y,,Jim Magnuson (minors),LHP,-0.5,28.0,15.0,0.0,0.0,0.0,36.0,2.0,7.0,4.59,1.51,0.0,4Yr,"University of Wisconsin-Oshkosh (Oshkosh, WI)",3
1965,3,,57,17.0,Y,,Mickey Abarbanel (minors),LHP,,,,,,,,,,,,,4Yr,"Monmouth University (West Long Branch, NJ)",3
2023,4,,116,15.0,Y,"$600,000",Calvin Harris (minors),C,,,,,,,,,,,,,4Yr,"University of Mississippi (Oxford, MS)",4
2022,4,,131,25.0,Y,"$452,900",Jordan Sprinkle (minors),SS,,,,,,,,,,,,,4Yr,"University of California, Santa Barbara (Santa Barbara, CA)",4
2021,4,,124,23.0,Y,"$200,000",Brooks Gosswein (minors),P,,,,,,,,,,,,,4Yr,"Bradley University (Peoria, IL)",4
2020,4,,112,11.0,Y,"$10,000",Kade Mechals (minors),P,,,,,,,,,,,,,4Yr,"Grand Canyon University (Phoenix, AZ)",4
2019,4,,110,3.0,Y,"$350,000",James Beard (minors),CF,,,,,,,,,,,,,HS,"Loyd Star HS (Brookhaven, MS)",4
2018,4,,108,4.0,Y,"$525,000",Lency Delgado (minors),SS,,,,,,,,,,,,,HS,"Doral Academy Preparatory School (Doral, FL)",4
2017,4,,117,12.0,Y,"$450,000",Lincoln Henzman (minors),RHP,,,,,,,,,,,,,4Yr,"University of Louisville (Louisville, KY)",4
2016,4,,116,10.0,Y,"$485,000",Jameson Fisher (minors),OF,,,,,,,,,,,,,4Yr,"Southeastern Louisiana University (Hammond, LA)",4
2015,4,,112,7.0,Y,"$508,000",Zack Erwin (minors),LHP,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",4
2014,4,,108,3.0,Y,"$450,000",Brett Austin (minors),C,,,,,,,,,,,,,4Yr,"North Carolina State University (Raleigh, NC)",4
2013,4,,123,17.0,Y,"$413,000",Andrew Mitchell (minors),RHP,,,,,,,,,,,,,4Yr,"Texas Christian University (Fort Worth, TX)",4
2012,4,,141,13.0,Y,"$320,800",Brandon Brennan (minors),RHP,0.6,3.0,0.0,0.0,,,50.0,3.0,6.0,4.21,1.3,0.0,JC,"Orange Coast College (Costa Mesa, CA)",4
2011,4,,141,20.0,Y,"$120,000",Kyle McMillen (minors),RHP,,,,,,,,,,,,,4Yr,"Kent State University (Kent, OH)",4
2010,4,,128,13.0,N,,Matthew Grimes (minors),RHP,,,,,,,,,,,,,HS,"Mill Creek HS (Hoschton, GA)",4
2009,4,,133,22.0,Y,"$200,000",Matt Heidenreich (minors),RHP,,,,,,,,,,,,,HS,"Temescal Canyon HS (Lake Elsinore, CA)",4
2008,4,,120,8.0,Y,"$260,000",Drew O'Neil (minors),RHP,,,,,,,,,,,,,4Yr,"Pennsylvania State University (State College, PA)",4
2007,4,,149,25.0,Y,"$150,000",Leroy Hunt (minors),RHP,,,,,,,,,,,,,JC,"Sacramento City College (Sacramento, CA)",4
2006,4,,135,29.0,Y,"$160,000",Tyler Reves (minors),C,,,,,,,,,,,,,4Yr,"Texas Tech University (Lubbock, TX)",4
2005,4,,125,15.0,Y,"$225,000",Chris Getz (minors),2B,1.4,459.0,1409.0,3.0,0.25,0.616,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",4
2004,4,,119,18.0,Y,"$270,000",Lucas Harrell (minors),RHP,1.1,47.0,74.0,0.0,0.135,0.304,101.0,21.0,35.0,4.81,1.58,0.0,HS,"Ozark HS (Ozark, MO)",4
2003,4,,112,15.0,Y,"$285,000",Rob Valido (minors),SS,,,,,,,,,,,,,HS,"Coral Park HS (Miami, FL)",4
2002,4,,120,18.0,Y,,Ryan Rodriguez (minors),LHP,,,,,,,,,,,,,HS,"Keller HS (Keller, TX)",4
2001,4,,133,27.0,Unk,,John Mattox (minors),OF,,,,,,,,,,,,,HS,"Conway HS (Conway, AR)",4
2000,4,,112,12.0,Y,,Alvin Jones (minors),RHP,,,,,,,,,,,,,HS,"Seguin HS (Seguin, TX)",4
1999,4,,129,15.0,N,,Brandon Sloan (minors),RHP,,,,,,,,,,,,,4Yr,"Wichita State University (Wichita, KS)",4
1998,4,,119,16.0,Y,,Juan Santamarina (minors),3B,,,,,,,,,,,,,HS,"Gulliver Preparatory School (Pinecrest, FL)",4
1997,4,,129,15.0,Y,,Curtis Whitley (minors),LHP,,,,,,,,,,,,,4Yr,"University of Mount Olive (Mount Olive, NC)",4
1996,4,,107,12.0,Y,,Mark Roberts (minors),RHP,,,,,,,,,,,,,4Yr,"University of South Florida (Tampa, FL)",4
1995,4,,112,25.0,Y,,Ryan Topham (minors),OF,,,,,,,,,,,,,4Yr,"University of Notre Dame (South Bend, IN)",4
1994,4,,117,26.0,Y,,Jeff Abbott (minors),OF,-1.4,233.0,596.0,18.0,0.263,0.724,,,,,,,4Yr,"University of Kentucky (Lexington, KY)",4
1993,4,,117,17.0,N,,Dennis Twombley (minors),C,,,,,,,,,,,,,HS,"Patrick Henry HS (San Diego, CA)",4
1992,4,,120,24.0,Y,,Scott Patton (minors),OF,,,,,,,,,,,,,HS,"Capistrano Valley HS (Mission Viejo, CA)",4
1991,4,,124,25.0,Y,,Brian Boehringer (minors),RHP,3.9,266.0,31.0,0.0,0.065,0.244,356.0,26.0,32.0,4.36,1.49,3.0,4Yr,"University of Nevada, Las Vegas (Paradise, NV)",4
1990,4,,105,6.0,Y,,James Baldwin (minors),RHP,9.3,29.0,44.0,0.0,0.091,0.25,266.0,79.0,74.0,5.01,1.46,2.0,HS,"Pinecrest HS (Southern Pines, NC)",4
1989,4,,94,8.0,Y,,Dan Matznick (minors),RHP,,,,,,,,,,,,,HS,"Sterling HS (Sterling, IL)",4
1988,4,,93,10.0,Y,,Johnny Ruffin (minors),RHP,1.4,139.0,17.0,0.0,0.177,0.353,139.0,10.0,6.0,4.13,1.43,3.0,HS,"Choctaw County HS (Butler, AL)",4
1987,4,,89,5.0,Y,,Steve Schrenk (minors),RHP,0.1,48.0,3.0,0.0,0.0,0.0,52.0,3.0,6.0,5.25,1.26,1.0,HS,"North Marion HS (Aurora, OR)",4
1986,4,,101,20.0,Y,,Frank Potestio (minors),RHP,,,,,,,,,,,,,4Yr,"University of California, Riverside (Riverside, CA)",4
1985,4,,85,5.0,Y,,Bobby Thigpen (minors),RHP,7.8,19.0,1.0,0.0,0.0,0.0,448.0,31.0,36.0,3.43,1.36,201.0,4Yr,"Mississippi State University (Mississippi State, MS)",4
1984,4,,106,26.0,Y,,Todd Simmons (minors),RHP,,,,,,,,,,,,,4Yr,"California State University, Fullerton (Fullerton, CA)",4
1983,4,,97,17.0,Y,,Bruce Tanner (minors),RHP,0.0,0.0,0.0,0.0,,,10.0,1.0,2.0,5.33,1.74,0.0,4Yr,"Florida State University (Tallahassee, FL)",4
1982,4,,94,14.0,N,,Scott Kannenberg (minors),RHP,,,,,,,,,,,,,HS,"Wheat Ridge HS (Wheat Ridge, CO)",4
1981,4,,84,7.0,Y,,Craig Smajstrla (minors),SS,-0.1,8.0,3.0,0.0,0.0,0.0,,,,,,,HS,"Pearland HS (Pearland, TX)",4
1980,4,,85,8.0,Y,,Mark Wiesler (minors),2B,,,,,,,,,,,,,HS,"Chaminade-Madonna College Preparatory School (Hollywood, FL)",4
1979,4,,87,9.0,N,,Richard Frazier (minors),C,,,,,,,,,,,,,HS,"S. R. Butler HS (Huntsville, AL)",4
1978,4,,96,18.0,N,,Mike Rubel (minors),C,,,,,,,,,,,,,HS,"Banning HS (Banning, CA)",4
1977,4,,79,1.0,N,,Dan Hanggie (minors),SS,,,,,,,,,,,,,HS,"Brea Olinda HS (Brea, CA)",4
1976,4,,80,8.0,N,,James Stehle (minors),LHP,,,,,,,,,,,,,4Yr,"Wilkes University (Wilkes-Barre, PA)",4
1975,4,,83,11.0,N,,John Wells (minors),OF,,,,,,,,,,,,,HS,"Herbert Hoover HS (San Diego, CA)",4
1974,4,,80,8.0,Y,,Harris Price (minors),C,,,,,,,,,,,,,HS,"Shaler Area HS (Pittsburgh, PA)",4
1973,4,,93,21.0,Y,,Bill Kautzer (minors),RHP,,,,,,,,,,,,,HS,"Nekoosa HS (Nekoosa, WI)",4
1972,4,,84,12.0,N,,Bruce Robinson (minors),C,-0.4,38.0,101.0,0.0,0.228,0.534,,,,,,,HS,"La Jolla HS (La Jolla, CA)",4
1971,4,,74,2.0,N,,Steve Hergenrader (minors),C,,,,,,,,,,,,,HS,"McLane HS (Fresno, CA)",4
1970,4,,79,7.0,Y,,Harold McClain (minors),LHP,,,,,,,,,,,,,HS,"Beaver Falls HS (Beaver Falls, PA)",4
1969,4,,75,3.0,Y,,Bill Clark (minors),3B,,,,,,,,,,,,,4Yr,"Southern Illinois University Carbondale (Carbondale, IL)",4
1968,4,,74,14.0,Y,,Dennis Deck (minors),LHP,,,,,,,,,,,,,HS,"Magnolia HS (Anaheim, CA)",4
1967,4,,73,13.0,Y,,Marty Morrison (minors),1B,,,,,,,,,,,,,HS,"Center HS (Monaca, PA)",4
1966,4,,78,18.0,Y,,Karl Simon (minors),OF,,,,,,,,,,,,,HS,"Central HS (South Bend, IN)",4
1965,4,,80,20.0,Y,,Fred Rath (minors),RHP,-0.3,8.0,3.0,0.0,0.0,0.0,8.0,0.0,2.0,4.7,1.3,0.0,4Yr,"Baylor University (Waco, TX)",4
2023,5,,152,15.0,Y,"$550,000",Christian Oppor (minors),P,,,,,,,,,,,,,JC,"Gulf Coast State College (Panama City, FL)",5
2022,5,,161,25.0,Y,"$325,000",Tyler Schweitzer (minors),P,,,,,,,,,,,,,4Yr,"Ball State University (Muncie, IN)",5
2021,5,,155,23.0,Y,"$850,000",Tanner McDougal (minors),P,,,,,,,,,,,,,HS,"Silverado HS (Las Vegas, NV)",5
2020,5,,142,11.0,Y,"$150,000",Bailey Horn (minors),P,,,,,,,,,,,,,4Yr,"Auburn University (Auburn, AL)",5
2019,5,,140,3.0,Y,"$10,000",Dan Metzdorf (minors),P,,,,,,,,,,,,,4Yr,"Boston College (Chestnut Hill, MA)",5
2018,5,,138,4.0,Y,"$386,800",Jonathan Stiever (minors),RHP,-0.3,0.0,0.0,0.0,,,3.0,0.0,1.0,14.21,2.37,0.0,4Yr,"Indiana University Bloomington (Bloomington, IN)",5
2017,5,,147,12.0,Y,"$390,000",Tyler Johnson (minors),RHP,,,,,,,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",5
2016,5,,146,10.0,Y,"$325,000",Jimmy Lambert (minors),RHP,0.9,1.0,0.0,0.0,,,83.0,4.0,6.0,4.33,1.49,1.0,4Yr,"California State University, Fresno (Fresno, CA)",5
2015,5,,142,7.0,Y,"$300,000",Jordan Stephens (minors),RHP,,,,,,,,,,,,,4Yr,"Rice University (Houston, TX)",5
2014,5,,138,3.0,Y,"$363,400",Zach Thompson (minors),RHP,0.8,25.0,15.0,0.0,0.133,0.333,55.0,6.0,17.0,4.44,1.4,0.0,4Yr,"University of Texas at Arlington (Arlington, TX)",5
2013,5,,153,17.0,Y,"$400,000",Thaddius Lowry (minors),RHP,,,,,,,,,,,,,HS,"Spring HS (Spring, TX)",5
2012,5,,171,13.0,Y,"$250,000",Nick Basto (minors),SS,,,,,,,,,,,,,HS,"Archbishop McCarthy HS (Southwest Ranches, FL)",5
2011,5,,171,20.0,Y,"$141,300",Scott Snodgress (minors),LHP,-0.3,0.0,0.0,0.0,,,4.0,0.0,0.0,15.43,4.71,0.0,4Yr,"Stanford University (Palo Alto, CA)",5
2010,5,,158,13.0,Y,"$195,000",Andy Wilkins (minors),1B,-0.7,43.0,67.0,1.0,0.134,0.418,,,,,,,4Yr,"University of Arkansas (Fayetteville, AR)",5
2009,5,,163,22.0,Y,"$147,500",Kyle Bellamy (minors),RHP,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",5
2008,5,,150,8.0,Y,"$180,000",Daniel Hudson (minors),RHP,7.3,355.0,108.0,1.0,0.222,0.557,482.0,59.0,43.0,3.79,1.24,33.0,4Yr,"Old Dominion University (Norfolk, VA)",5
2007,5,,179,25.0,Y,"$127,800",Nate Jones (minors),RHP,5.7,38.0,1.0,0.0,0.0,0.0,325.0,22.0,16.0,3.45,1.26,9.0,4Yr,"Northern Kentucky University (Highland Heights, KY)",5
2006,5,,165,29.0,Y,"$157,000",John Shelby (minors),2B,,,,,,,,,,,,,4Yr,"University of Kentucky (Lexington, KY)",5
2005,5,,155,15.0,Y,"$90,000",Ryan Rote (minors),RHP,,,,,,,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",5
2004,5,,149,18.0,Y,"$175,000",Brandon Allen (minors),OF,-1.0,116.0,344.0,12.0,0.204,0.666,,,,,,,HS,"Montgomery HS (Montgomery, TX)",5
2003,5,,142,15.0,Y,"$200,000",Matt Nachreiner (minors),RHP,,,,,,,,,,,,,HS,"Round Rock HS (Round Rock, TX)",5
2002,5,,150,18.0,Y,,B.J. LaMura (minors),RHP,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",5
2001,5,,163,27.0,Y,,Andy Gonz�lez (minors),SS,-1.7,91.0,225.0,3.0,0.182,0.539,,,,,,,HS,"Florida Air Academy HS (Melbourne, FL)",5
2000,5,,142,12.0,N,,Tony Richie (minors),C,,,,,,,,,,,,,HS,"Bishop Kenny HS (Jacksonville, FL)",5
1999,5,,159,15.0,Y,,Josh Stewart (minors),LHP,-0.8,0.0,0.0,0.0,,,8.0,1.0,3.0,8.1,1.89,0.0,4Yr,"University of Memphis (Memphis, TN)",5
1998,5,,149,16.0,N,,Steve Kelly (minors),RHP,,,,,,,,,,,,,HS,"Fairfield HS (Fairfield, OH)",5
1997,5,,159,15.0,Y,,Pat Daneker (minors),RHP,0.2,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.2,1.33,0.0,4Yr,"University of Virginia (Charlottesville, VA)",5
1996,5,,137,12.0,Y,,Joe Crede (minors),3B,14.7,888.0,3101.0,140.0,0.254,0.748,,,,,,,HS,"Fatima HS (Westphalia, MO)",5
1995,5,,140,25.0,Y,,Tighe Brown (minors),RHP,,,,,,,,,,,,,HS,"St. Xavier HS (Louisville, KY)",5
1994,5,,145,26.0,Y,,Doug Bearden (minors),SS,,,,,,,,,,,,,HS,"Lexington HS (Lexington, SC)",5
1993,5,,145,17.0,Y,,David Lundquist (minors),RHP,-0.8,19.0,0.0,0.0,,,37.0,1.0,2.0,7.92,1.8,0.0,JC,"Cochise College (Douglas, AZ)",5
1992,5,,148,24.0,Y,,Tim Moore (minors),RHP,,,,,,,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",5
1991,5,,150,25.0,Y,,Eric Richardson (minors),OF,,,,,,,,,,,,,HS,"Brenham HS (Brenham, TX)",5
1990,5,,132,5.0,Y,,Ray Durham (minors),2B,33.8,1975.0,7408.0,192.0,0.277,0.788,,,,,,,HS,"Harding HS (Charlotte, NC)",5
1989,5,,121,8.0,Y,,Mike Eatinger (minors),3B,,,,,,,,,,,,,4Yr,"University of California, Riverside (Riverside, CA)",5
1988,5,,119,10.0,N,,Joey Eischen (minors),LHP,3.5,296.0,28.0,0.0,0.179,0.421,324.0,11.0,9.0,3.67,1.47,3.0,HS,"West Covina HS (West Covina, CA)",5
1987,5,,115,5.0,Y,,Dan Rohrmeier (minors),3B,0.1,7.0,9.0,0.0,0.333,0.788,,,,,,,4Yr,"St. Thomas University (Miami Gardens, FL)",5
1986,5,,127,20.0,Y,,Todd Trafton (minors),1B,,,,,,,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",5
1985,5,,111,5.0,Y,,Aubrey Waggoner (minors),OF,,,,,,,,,,,,,HS,"Dwight D. Eisenhower HS (Rialto, CA)",5
1984,5,,132,26.0,Y,,Adam Peterson (minors),RHP,-1.9,13.0,13.0,0.0,0.0,0.133,39.0,5.0,11.0,5.46,1.5,0.0,HS,"Timpanogos HS (Orem, UT)",5
1983,5,,123,17.0,Y,,Timothy Gourlay (minors),SS,,,,,,,,,,,,,4Yr,"Western Michigan University (Kalamazoo, MI)",5
1982,5,,120,14.0,N,,Otis Green (minors),P,,,,,,,,,,,,,HS,"Carol City HS (Miami Gardens, FL)",5
1981,5,,110,7.0,N,,Greg McClain (minors),3B,,,,,,,,,,,,,HS,"Pasadena HS (Pasadena, CA)",5
1980,5,,111,8.0,Y,,Len Bradley (minors),RHP,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",5
1979,5,,113,9.0,Y,,Dom Fucci (minors),1B,,,,,,,,,,,,,4Yr,"Auburn University (Auburn, AL)",5
1978,5,,122,18.0,Y,,Dennis Keating (minors),OF,,,,,,,,,,,,,HS,"Marin Catholic HS (Kentfield, CA)",5
1977,5,,105,1.0,N,,Paul Fox (minors),RHP,,,,,,,,,,,,,HS,"San Mateo HS (San Mateo, CA)",5
1976,5,,104,8.0,N,,Jerry Stovall (minors),RHP,,,,,,,,,,,,,HS,"Herbert Hoover HS (Fresno, CA)",5
1975,5,,107,11.0,Y,,Phil Bauer (minors),SS,,,,,,,,,,,,,HS,"Joliet Central HS (Joliet, IL)",5
1974,5,,104,8.0,Y,,Ray Katts (minors),OF,,,,,,,,,,,,,HS,"Southside HS (Southside, AL)",5
1973,5,,117,21.0,Y,,Curt Minges (minors),3B,,,,,,,,,,,,,HS,"Concord HS (Concord, CA)",5
1972,5,,108,12.0,Y,,Tom King (minors),LHP,,,,,,,,,,,,,HS,"La Porte HS (La Porte, IN)",5
1971,5,,99,2.0,Y,,Eddie Holly (minors),RHP,,,,,,,,,,,,,HS,"Unaka HS (Elizabethton, TN)",5
1970,5,,104,7.0,N,,Dale Lydecker (minors),OF,,,,,,,,,,,,,HS,"Nyack HS (Upper Nyack, NY)",5
1969,5,,99,3.0,N,,Robert Anderson (minors),RHP,,,,,,,,,,,,,HS,"Joliet Township HS West (Joliet, IL)",5
1968,5,,98,14.0,Y,,Thomas Wittum (minors),3B,,,,,,,,,,,,,HS,"Round Lake HS (Round Lake, IL)",5
1967,5,,93,13.0,N,,Mike Slade (minors),RHP,,,,,,,,,,,,,HS,"Washington-Liberty HS (Arlington, VA)",5
1966,5,,98,18.0,Y,,Ken Frailing (minors),LHP,3.0,109.0,41.0,0.0,0.22,0.475,116.0,10.0,16.0,3.96,1.53,2.0,HS,"Marion HS (Marion, WI)",5
1965,5,,100,20.0,N,,Bill Dobbs (minors),LHP,,,,,,,,,,,,,HS,"John Marshall HS (Oklahoma City, OK)",5
2023,6,,179,15.0,Y,"$300,000",Lucas Gordon (minors),P,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",6
2022,6,,191,25.0,Y,"$200,000",Eric Adler (minors),P,,,,,,,,,,,,,4Yr,"Wake Forest University (Winston-Salem, NC)",6
2021,6,,185,23.0,Y,"$30,000",Taylor Broadway (minors),P,,,,,,,,,,,,,4Yr,"University of Mississippi (Oxford, MS)",6
2019,6,,170,3.0,Y,"$10,000",Avery Weems (minors),P,,,,,,,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",6
2018,6,,168,4.0,Y,"$260,000",Codi Heuer (minors),RHP,1.4,24.0,0.0,0.0,,,86.0,10.0,4.0,3.56,1.2,3.0,4Yr,"Wichita State University (Wichita, KS)",6
2017,6,,177,12.0,Y,"$330,000",Kade McClure (minors),RHP,,,,,,,,,,,,,4Yr,"University of Louisville (Louisville, KY)",6
2016,6,,176,10.0,Y,"$700,000",Luis Curbelo (minors),SS,,,,,,,,,,,,,HS,"Cocoa HS (Cocoa, FL)",6
2015,6,,172,7.0,Y,"$510,000",Corey Zangari (minors),1B,,,,,,,,,,,,,HS,"Carl Albert HS (Midwest City, OK)",6
2014,6,,168,3.0,Y,"$40,000",Louie Lechich (minors),CF,,,,,,,,,,,,,4Yr,"University of San Diego (San Diego, CA)",6
2013,6,,183,17.0,Y,"$30,000",James Dykstra (minors),RHP,,,,,,,,,,,,,4Yr,"California State University, San Marcos (San Marcos, CA)",6
2012,6,,201,13.0,Y,"$250,000",Kyle Hansen (minors),RHP,,,,,,,,,,,,,4Yr,"St. John's University (Queens, NY)",6
2011,6,,201,20.0,Y,"$130,000",Marcus Semien (minors),SS,41.8,1343.0,5245.0,215.0,0.258,0.771,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",6
